판매일,기간,차량/세부모델,미션,연식,연료,주행거리,색상,가격,옵션
2021-12-24,60?일,?그랜저IG 3.0 GDI 프리미엄 [무],오토,2018.12,휘발유,"71,000",검정색,"2,190",옵션
,,,,[ 2019 ],,,,,
2021-12-24,23?일,?G80 3.3 GDI 럭셔리 [무],오토,2017.08,휘발유,"79,011",검정색,"2,680",옵션
,,,,[ 2018 ],,,,,
2021-12-24,10?일,?Q3 35 TDI 콰트로 다이나믹,오토,2014.12,경유,"108,373",흰색,"1,499",옵션
,,,,[ 2015 ],,,,,
2021-12-24,39?일,?3시리즈(F30) 320D XDRIVE [무],오토,2014.10,경유,"72,056",흰색,"1,839",옵션
,,,,[ 2015 ],,,,,
2021-12-24,7?일,?K5 2.0 럭셔리,오토,2010.12,휘발유,"179,981",검정색,450,옵션
,,,,[ 2011 ],,,,,
2021-12-24,8?일,?B-클래스(MY B) B200 CDI 블루이피션시 스포츠팩 [무],오토,2012.04,휘발유,"73,569",흰색,"9,999",옵션
,,,,[ 2012 ],,,,,
2021-12-24,10?일,?스파크 LT 스페셜에디션,오토,2012.10,휘발유,"119,917",검정색,"3,333",옵션
,,,,[ 2012 ],,,,,
2021-12-24,7?일,?그랜드스타렉스밴 5인 CVX 디럭스,오토,2009.12,경유,"186,889",은색,580,옵션
,,,,[ 2010 ],,,,,
2021-12-24,25?일,?더 넥스트 스파크 1.0 가솔린 LS [무],오토,2016.05,휘발유,"46,037",흰색,620,옵션
,,,,[ 2016 ],,,,,
2021-12-24,32?일,?더럭셔리그랜저 Q270 LUXURY 기본형,오토,2010.03,휘발유,"144,044",검정색,390,옵션
,,,,[ 2010 ],,,,,
2021-12-24,38?일,?더뉴K7 2.4 GDI 프레스티지 스페셜,오토,2013.01,휘발유,"120,000",검정색,990,옵션
,,,,[ 2013 ],,,,,
2021-12-24,21?일,?말리부 LTZ 디럭스 블랙휠,오토,2014.06,휘발유,"100,000",검정색,699,옵션
,,,,[ 2014 ],,,,,
2021-12-24,29?일,?포터2 내장탑 초장축 슈퍼캡(CRDI) 스마트 [무],오토,2021.03,경유,"10,348",흰색,"2,400",옵션
,,,,[ 2022 ],,,,,
2021-12-24,8?일,?봉고3트럭 내장탑 1톤 초장축 표준캡 CRDi DLX [무],오토,2018.08,경유,"45,156",흰색,"2,050",옵션
,,,,[ 2019 ],,,,,
2021-12-24,66?일,?봉고3트럭 1톤 초장축 킹캡 CRDi [무],수동,2014.01,경유,"128,616",청색,780,옵션
,,,,[ 2014 ],,,,,
2021-12-24,88?일,?올뉴말리부 1.5 터보 LS [무],오토,2018.07,휘발유,"81,594",흰색,"1,090",옵션
,,,,[ 2018 ],,,,,
2021-12-24,28?일,?3시리즈(F30) 320D [무],오토,2015.11,경유,"149,000",흰색,"91,539",옵션
,,,,[ 2016 ],,,,,
2021-12-24,39?일,?레이 밴,오토,2015.01,휘발유,"144,015",하늘색,680,옵션
,,,,[ 2015 ],,,,,
2021-12-24,67?일,?쿠퍼SD 클럽맨 기본형 [무],오토,2013.06,경유,"89,042",베이지색,"1,290",옵션
,,,,[ 2013 ],,,,,
2021-12-24,8?일,?아반떼(CN7) 1.6 모던 [무],오토,2020.06,휘발유,"20,283",다크그레이,"1,780",옵션
,,,,[ 2020 ],,,,,
2021-12-24,58?일,?제네시스 BH330 LUXYRY VIP팩 [무],오토,2010.03,휘발유,"136,648",검정색,920,옵션
,,,,[ 2010 ],,,,,
2021-12-24,25?일,?포터2 내장탑 초장축 슈퍼캡,수동,2016.05,경유,"60,147",흰색,"1,230",옵션
,,,,[ 2017 ],,,,,
2021-12-24,28?일,?그랜저TG뉴럭셔리 Q270 디럭스 [무],오토,2009.07,휘발유,"227,387",검정색,270,옵션
,,,,[ 2010 ],,,,,
2021-12-24,88?일,?올 뉴 카니발 9인승 프레스티지 [무],오토,2017.06,경유,"98,233",흰색,"2,290",옵션
,,,,[ 2018 ],,,,,
2021-12-24,67?일,?아반떼AD 1.6 GDI 모던,오토,2015.11,휘발유,"96,192",은색,850,옵션
,,,,[ 2016 ],,,,,
2021-12-24,22?일,?뉴CLS-CLASS CLS63 AMG [무],오토,2011.10,휘발유,"85,000",흰색,"3,990",옵션
,,,,[ 2012 ],,,,,
2021-12-24,70?일,?투아렉 V6 3.0 TDI [무],오토,2008.11,경유,"199,000",은색,590,옵션
,,,,[ 2008 ],,,,,
2021-12-24,140?일,?소나타뉴라이즈 LPI 스타일 [무],오토,2018.03,LPG,"67,419",검정색,"1,180",옵션
,,,,[ 2018 ],,,,,
2021-12-24,21?일,?그랜드스타렉스밴 3인 [무],오토,2009.12,경유,"239,154",흰색,480,옵션
,,,,[ 2010 ],,,,,
2021-12-24,60?일,?스포티지 더 볼드 2.0 디젤 2WD 노블레스 [무],오토,2018.10,경유,"23,410",청색,"2,250",옵션
,,,,[ 2019 ],,,,,
2021-12-24,51?일,?K7 하이브리드 700H 프레스티지,오토,2014.08,휘발유 하이브리드,"200,000",흰색,990,옵션
,,,,[ 2014 ],,,,,
2021-12-24,18?일,?더 뉴 카니발 9인승 럭셔리 [무],오토,2018.12,경유,"78,547",검정색,"9,999",옵션
,,,,[ 2019 ],,,,,
2021-12-24,56?일,?SM3 네오 SE [무],오토,2019.04,휘발유,"16,000",쥐색,"1,100",옵션
,,,,[ 2019 ],,,,,
2021-12-24,4?일,?올뉴모닝(JA) 럭셔리 [무],오토,2018.11,휘발유,"15,009",베이지색,950,옵션
,,,,[ 2018 ],,,,,
2021-12-24,60?일,?스포티지 더 볼드 2.0 디젤 2WD 노블레스 [무],오토,2018.10,경유,"23,410",청색,"2,250",옵션
,,,,[ 2019 ],,,,,
2021-12-24,22?일,?뉴E-클래스 E250 블루텍 4MATIC 아방가르드,오토,2015.09,경유,"174,434",흰색,"2,090",옵션
,,,,[ 2016 ],,,,,
2021-12-24,4?일,?그랜드스타렉스 12인 CVX 밸류 [무],오토,2010.01,경유,"30,206",흰색,770,옵션
,,,,[ 2010 ],,,,,
2021-12-24,36?일,?올뉴쏘렌토 4WD 2.2 프레스티지 [무],오토,2017.04,경유,"156,000",쥐색,155,옵션
,,,,[ 2017 ],,,,,
2021-12-24,161?일,?더프레스티지K7 2.4 GDI 프레스티지 [무],오토,2012.02,휘발유,"113,930",은색,690,옵션
,,,,[ 2012 ],,,,,
2021-12-24,140?일,?그랜저HG HG220 PREMIUM,오토,2015.04,경유,"160,700",흰색,"1,160",옵션
,,,,[ 2015 ],,,,,
2021-12-24,9?일,?크루즈 1.8LT [무],오토,2011.05,휘발유,"99,274",흰색,390,옵션
,,,,[ 2011 ],,,,,
2021-12-24,37?일,?포터2 카고(CRDI) 초장축 슈퍼캡 [무],수동,2012.03,경유,"162,490",흰색,750,옵션
,,,,[ 2012 ],,,,,
2021-12-24,73?일,?올뉴K7 2.4 GDI 프레스티지,오토,2016.04,휘발유,"99,000",검정색,10,옵션
,,,,[ 2016 ],,,,,
2021-12-24,70?일,?오피러스 GH270 고급형 [무],오토,2004.03,휘발유,"160,332",검정투톤,130,옵션
,,,,[ 2004 ],,,,,
2021-12-24,204?일,?라세티 5DR 1.6 1.6 다이아몬드,수동,2006.11,휘발유,"79,272",검정색,140,옵션
,,,,[ 2007 ],,,,,
2021-12-24,18?일,?뉴A4 30 TDI 다이나믹 [무],오토,2015.04,경유,"154,835",다크그레이,"1,090",옵션
,,,,[ 2015 ],,,,,
2021-12-24,24?일,?포터2 카고(CRDI) 초장축 일반캡 플러스 [무],수동,2010.02,경유,"18,190",흰색,800,옵션
,,,,[ 2010 ],,,,,
2021-12-24,37?일,?투싼iX 가솔린 X20 워너비 [무],오토,2010.07,휘발유,"118,881",쥐색,800,옵션
,,,,[ 2011 ],,,,,
2021-12-24,49?일,?올 뉴 카니발 9인승 프레스티지 [무],오토,2015.10,경유,"76,238",흰색,"2,170",옵션
,,,,[ 2016 ],,,,,
2021-12-24,14?일,?코란도투리스모 GT 2WD 9인승 [무],오토,2014.10,경유,"108,382",흰색,"1,030",옵션
,,,,[ 2015 ],,,,,
2021-12-24,44?일,?뉴SM5(신형) SE 블랙 [무],오토,2011.10,휘발유,"73,278",은색,10,옵션
,,,,[ 2011 ],,,,,
2021-12-24,16?일,?아반떼AD 1.6 GDI 스타일 [무],오토,2018.07,휘발유,"88,000",흰색,"1,010",옵션
,,,,[ 2018 ],,,,,
2021-12-24,25?일,?투싼 CRDi 2WD MX 최고급형 [무],오토,2008.05,경유,"127,883",검정색,280,옵션
,,,,[ 2008 ],,,,,
2021-12-24,67?일,?G80 3.3 T AWD 스포츠 [무],오토,2018.09,휘발유,"135,585",빨간색,"3,330",옵션
,,,,[ 2019 ],,,,,
2021-12-24,43?일,?쿠퍼S 기본형 [무],오토,2016.03,휘발유,"67,297",파란색,"1,960",옵션
,,,,[ 2016 ],,,,,
2021-12-24,42?일,?더 넥스트 스파크 1.0 가솔린 LTZ C-TECH [무],오토,2016.01,휘발유,"88,000",흰색,710,옵션
,,,,[ 2016 ],,,,,
2021-12-24,42?일,?윈스톰 7인 2WD LT 기본형 [무],오토,2006.08,경유,"137,000",은색,1,옵션
,,,,[ 2007 ],,,,,
2021-12-24,36?일,?프라이드신형 5DR 1.6 CVVT SLX [무],오토,2009.06,휘발유,"68,638",은색,299,옵션
,,,,[ 2009 ],,,,,
2021-12-24,149?일,?레인지로버 벨라 3.0 D300 R-다이나믹 SE [무],오토,2017.09,경유,"109,488",다크그레이,"5,570",옵션
,,,,[ 2018 ],,,,,
2021-12-24,43?일,?X1 X-1 1.8D XDRIVE [무],오토,2015.02,경유,"106,915",흰색,"1,400",옵션
,,,,[ 2015 ],,,,,
2021-12-24,112?일,?더뉴스파크 마이핏 프리미어 [무],오토,2019.04,휘발유,"6,860",흰색,"1,110",옵션
,,,,[ 2019 ],,,,,
2021-12-24,4?일,?올 뉴 카니발 9인승 프레스티지 [무],오토,2015.04,경유,"87,199",흰색,"1,950",옵션
,,,,[ 2015 ],,,,,
2021-12-24,63?일,?더 뉴 아반떼 1.6 GDI 스타일 [무],오토,2013.11,휘발유,"68,053",검정색,730,옵션
,,,,[ 2014 ],,,,,
2021-12-24,15?일,?싼타페더스타일 4WD 2.2 CLX Deluxe [무],오토,2010.03,경유,"300,000",흰색,450,옵션
,,,,[ 2010 ],,,,,
2021-12-24,7?일,?S-클래스-W222 S350 D 4MATIC [무],오토,2017.12,경유,"115,431",검정색,"7,550",옵션
,,,,[ 2018 ],,,,,
2021-12-24,149?일,?E-클래스(W213) E300 4MATIC 익스클루시브,오토,2018.09,휘발유,"130,572",흰색,11,옵션
,,,,[ 2019 ],,,,,
2021-12-24,45?일,?투싼iX 2WD VGT X20 럭셔리 [무],오토,2011.05,경유,"48,000",은회색,850,옵션
,,,,[ 2012 ],,,,,
2021-12-24,36?일,?포터2 더블캡(CRDI) 초장축 HI-SUPER,오토,2012.05,경유,"76,190",흰색,890,옵션
,,,,[ 2012 ],,,,,
2021-12-24,11?일,?싼타페더스타일 2WD 2.0 MLX Premier [무],오토,2010.03,경유,"181,256",은색,640,옵션
,,,,[ 2010 ],,,,,
2021-12-24,42?일,?더뉴레이 밴 고급형 [무],오토,2019.07,휘발유,"21,009",흰색,970,옵션
,,,,[ 2019 ],,,,,
2021-12-24,23?일,?올뉴어코드 2.4 [무],오토,2011.01,휘발유,"160,000",은색,490,옵션
,,,,[ 2011 ],,,,,
2021-12-24,60?일,?아반떼MD 1.6GDI 스마트 [무],오토,2012.09,휘발유,"100,000",은색,"9,999",옵션
,,,,[ 2013 ],,,,,
2021-12-24,52?일,?그랜드스타렉스밴 5인 CVX 디럭스 [무],수동,2008.04,경유,"280,000",은색,350,옵션
,,,,[ 2008 ],,,,,
2021-12-24,32?일,?K3 1.6GDI 럭셔리 [무],오토,2014.01,휘발유,"47,990",은색,860,옵션
,,,,[ 2014 ],,,,,
2021-12-24,98?일,?싼타페 더 프라임 E-VGT R2.0 2WD 프리미엄 [무],오토,2015.10,경유,"161,000",은회색,"1,700",옵션
,,,,[ 2016 ],,,,,
2021-12-24,79?일,?올뉴투싼 디젤 1.7 2WD 모던 [무],오토,2015.10,경유,"143,000",검정색,"1,200",옵션
,,,,[ 2016 ],,,,,
2021-12-24,53?일,?아반떼MD M16GDI LUXURY [무],오토,2010.11,휘발유,"117,000",쥐색,480,옵션
,,,,[ 2011 ],,,,,
2021-12-24,15?일,?올란도 LTZ 프리미엄 [무],오토,2015.08,경유,"71,136",흰색,"1,130",옵션
,,,,[ 2015 ],,,,,
2021-12-24,46?일,?더뉴스포티지R 디젤 2WD 프레스티지 [무],오토,2015.03,경유,"109,858",검정색,"1,280",옵션
,,,,[ 2015 ],,,,,
2021-12-23,2?일,?더뉴레이 프레스티지 [무],오토,2019.07,휘발유,"44,415",흰색,"1,320",옵션
,,,,[ 2019 ],,,,,
2021-12-23,42?일,?엑센트신형 1.4VVT 스마트 [무],오토,2014.03,휘발유,"42,745",흰색,1,옵션
,,,,[ 2014 ],,,,,
2021-12-23,24?일,?올뉴모닝 디럭스 스페셜 [무],오토,2013.06,휘발유,"84,944",검정색,570,옵션
,,,,[ 2013 ],,,,,
2021-12-23,30?일,?포터2 카고(CRDI) 초장축 일반캡,오토,2011.12,경유,"68,992",흰색,880,옵션
,,,,[ 2012 ],,,,,
2021-12-23,14?일,?더 뉴 아반떼 1.6 GDI 스타일 [무],오토,2014.07,휘발유,"105,650",흰색,690,옵션
,,,,[ 2015 ],,,,,
2021-12-23,118?일,?올뉴투싼 디젤 1.6 2WD 프리미엄 [무],오토,2019.06,경유,"81,000",흰색,"2,380",옵션
,,,,[ 2019 ],,,,,
2021-12-23,100?일,?A5 2.0 TDI 콰트로 다이나믹 스포츠백 [무],오토,2013.11,경유,"122,808",검정색,"1,280",옵션
,,,,[ 2014 ],,,,,
2021-12-23,64?일,?B-클래스(MY B) B200 CDI [무],오토,2015.10,경유,"105,870",쥐색,"1,390",옵션
,,,,[ 2015 ],,,,,
2021-12-23,703?일,?SM3 네오 PE,오토,2014.07,휘발유,"130,963",흰색,320,옵션
,,,,[ 2015 ],,,,,
2021-12-23,44?일,?베라쿠르즈 2WD 300X 디럭스 [무],오토,2008.06,경유,"115,000",검정투톤,720,옵션
,,,,[ 2008 ],,,,,
2021-12-23,8?일,?올뉴모닝(JA) 프레스티지 [무],오토,2018.05,휘발유,"26,064",베이지색,100,옵션
,,,,[ 2018 ],,,,,
2021-12-23,6?일,?아반떼(CN7) 1.6 모던,오토,2020.07,휘발유,"20,080",흰색,"1,850",옵션
,,,,[ 2021 ],,,,,
2021-12-23,141?일,?K5 MX 1.7 디젤 노블레스 스페셜 [무],오토,2017.10,경유,"50,001",은색,"9,999",옵션
,,,,[ 2018 ],,,,,
2021-12-23,69?일,?올 뉴 카니발 9인승 프레스티지 [무],오토,2015.03,경유,"170,000",은색,"9,999",옵션
,,,,[ 2015 ],,,,,
2021-12-23,59?일,?CC 2.0 TDI 블루모션 [무],오토,2012.02,경유,"160,000",흰색,730,옵션
,,,,[ 2012 ],,,,,
2021-12-23,57?일,?레이 디럭스 [무],오토,2012.01,휘발유,"190,000",다크그레이,"9,999",옵션
,,,,[ 2012 ],,,,,
2021-12-23,42?일,?뉴 X3 X DRIVE 20D [무],오토,2011.04,경유,"180,000",은색,"1,040",옵션
,,,,[ 2011 ],,,,,
2021-12-23,9?일,?XC90 2.5T [무],오토,2004.01,휘발유,"149,000",은색,650,옵션
,,,,[ 2004 ],,,,,
2021-12-23,9?일,?모하비 2WD JV300 에센스 패키지,오토,2010.02,경유,"230,000",다크그레이,"9,999",옵션
,,,,[ 2010 ],,,,,
2021-12-23,9?일,?쏘렌토R 2WD 2.0 TLX 프리미엄 [무],오토,2011.01,경유,"140,000",흰색,"9,999",옵션
,,,,[ 2011 ],,,,,
2021-12-23,9?일,?마티즈크리에이티브 JAZZ 일반형 [무],오토,2010.12,휘발유,"90,000",은색,250,옵션
,,,,[ 2011 ],,,,,
2021-12-23,9?일,?뉴A4 2.0 TDI 다이나믹 [무],오토,2014.05,경유,"120,000",다크그레이,940,옵션
,,,,[ 2014 ],,,,,
2021-12-23,8?일,?골프 6세대 2.0 GTI 5도어 [무],오토,2011.06,휘발유,"79,626",빨간색,"1,150",옵션
,,,,[ 2011 ],,,,,
2021-12-23,85?일,?G80 3.3 GDI 럭셔리 [무],오토,2018.06,휘발유,"58,684",검정색,"2,920",옵션
,,,,[ 2018 ],,,,,
2021-12-23,37?일,?아반떼MD M16GDI TOP,오토,2010.11,휘발유,"69,241",흰색,780,옵션
,,,,[ 2011 ],,,,,
2021-12-23,31?일,?YF소나타 TOP 최고급형 [무],오토,2011.09,휘발유,"108,322",검정색,530,옵션
,,,,[ 2012 ],,,,,
2021-12-23,98?일,?더 뉴 카니발 7인승 리무진 VIP,오토,2019.11,경유,"42,974",검정색,"3,050",옵션
,,,,[ 2020 ],,,,,
2021-12-23,50?일,?아반떼AD 1.6 T-GDI 스포츠 익스트림 셀렉션,오토,2018.01,휘발유,"63,824",빨간색,"1,350",옵션
,,,,[ 2018 ],,,,,
