판매일,기간,차량/세부모델,미션,연식,연료,주행거리,색상,가격,옵션
,,,,[ 2010 ],,,,,
2021-08-25,705?일,?액티언 2WD CLUB 기본형 [무],오토,2009.01,경유,"147,424",검정색,390,옵션
,,,,[ 2009 ],,,,,
2021-08-25,639?일,?싼타페CM 2WD(2.2VGT) MLX,오토,2007.04,경유,10,흰색,390,옵션
,,,,[ 2007 ],,,,,
2021-08-25,230?일,?올뉴K7 R 2.2 프레스티지 [무],오토,2016.03,경유,"62,680",검정색,"1,770",옵션
,,,,[ 2016 ],,,,,
2021-08-25,258?일,?뉴스포티지 2WD LX 고급형,오토,2006.04,경유,"215,852",은색,270,옵션
,,,,[ 2006 ],,,,,
2021-08-25,258?일,?올 뉴 카니발 11인승 디럭스,오토,2016.07,경유,"87,000",흰색,135,옵션
,,,,[ 2017 ],,,,,
2021-08-25,271?일,?그랜드스타렉스 12인 CVX 럭셔리,오토,2012.01,경유,"101,759",은색,790,옵션
,,,,[ 2012 ],,,,,
2021-08-25,222?일,?기블리 3.0 [무],오토,2014.03,휘발유,"68,075",흰색,"3,900",옵션
,,,,[ 2014 ],,,,,
2021-08-25,191?일,?스타렉스밴 6인(CRDi) 판넬밴 GRX 점보,오토,2006.10,경유,"196,701",은색투톤,300,옵션
,,,,[ 2007 ],,,,,
2021-08-25,154?일,?그랜저HG HG300 PREMIUM [무],오토,2013.05,휘발유,"108,603",검정색,"9,999",옵션
,,,,[ 2014 ],,,,,
2021-08-25,156?일,?더 넥스트 스파크 ECO LS [무],오토,2015.08,휘발유,"48,000",파란색,470,옵션
,,,,[ 2015 ],,,,,
2021-08-25,156?일,?뉴 다마스 2인승 판넬밴 슈퍼 [무],수동,2017.07,LPG,"69,807",흰색,430,옵션
,,,,[ 2017 ],,,,,
2021-08-25,166?일,?봉고3트럭 더블캡 1톤 초장축 CRDi 럭셔리 [무],오토,2019.04,경유,"30,819",흰색,"1,720",옵션
,,,,[ 2019 ],,,,,
2021-08-25,169?일,?그랜저IG 3.0 LPI 모던,오토,2017.02,LPG,"141,000",검정색,"1,420",옵션
,,,,[ 2017 ],,,,,
2021-08-25,168?일,?EQ900 3.8 GDI AWD 럭셔리 [무],오토,2017.02,휘발유,"107,423",검정색,"3,690",옵션
,,,,[ 2017 ],,,,,
2021-08-25,176?일,?G70 2.2D 슈프림 [무],오토,2017.12,경유,"114,151",다크블루,"2,550",옵션
,,,,[ 2018 ],,,,,
2021-08-25,153?일,?뉴E-클래스 E220 블루텍 아방가르드 [무],오토,2016.03,경유,"155,000",다크블루,176,옵션
,,,,[ 2016 ],,,,,
2021-08-25,153?일,?그랜저HG HG300 PREMIUM,오토,2013.05,휘발유,"217,138",검정색,600,옵션
,,,,[ 2014 ],,,,,
2021-08-25,142?일,?3시리즈(F30) 330I M 스포츠 섀도우 [무],오토,2018.10,휘발유,"40,874",다크그레이,"3,400",옵션
,,,,[ 2018 ],,,,,
2021-08-25,135?일,?챌린저 6.4 R/T,오토,2018.11,휘발유,"14,720",주황색,"5,400",옵션
,,,,[ 2016 ],,,,,
2021-08-25,134?일,?뉴캠리 하이브리드 XLE [무],오토,2016.02,휘발유 하이브리드,"70,000",흰색,"1,679",옵션
,,,,[ 2016 ],,,,,
2021-08-25,54?일,?포터2 카고(CRDI) 장축 슈퍼캡 [무],수동,2016.06,경유,"28,762",청색,"1,190",옵션
,,,,[ 2017 ],,,,,
2021-08-25,51?일,?스포티지 더 볼드 2.0 디젤 2WD 인텔리전트 [무],오토,2019.06,경유,"25,932",흰색,"2,460",옵션
,,,,[ 2019 ],,,,,
2021-08-25,51?일,?더뉴모닝 스마트 [무],오토,2015.05,휘발유,"27,535",은색,530,옵션
,,,,[ 2016 ],,,,,
2021-08-25,51?일,?봉고3트럭 더블캡 초장축 CRDI [무],수동,2015.09,경유,"77,922",흰색,"1,010",옵션
,,,,[ 2016 ],,,,,
2021-08-25,49?일,?포터2 더블캡(CRDI) [무],오토,2007.03,경유,"183,101",청색,550,옵션
,,,,[ 2007 ],,,,,
2021-08-25,49?일,?더뉴레이 밴 고급형 [무],오토,2019.04,휘발유,"28,653",흰색,890,옵션
,,,,[ 2019 ],,,,,
2021-08-25,50?일,?로디우스 11인 PLATINUM 4WD [무],오토,2006.01,경유,"230,214",검정색,130,옵션
,,,,[ 2006 ],,,,,
2021-08-25,50?일,?소나타더브릴리언트 CVVL 스마트 [무],오토,2013.02,휘발유,"46,993",검정색,890,옵션
,,,,[ 2013 ],,,,,
2021-08-25,61?일,?올 뉴 카니발 9인승 프레스티지 [무],오토,2015.05,경유,"115,032",검정색,"1,590",옵션
,,,,[ 2016 ],,,,,
2021-08-25,62?일,?올뉴모닝(JA) 프레스티지,오토,2020.04,휘발유,"12,998",검정색,"1,070",옵션
,,,,[ 2020 ],,,,,
2021-08-25,56?일,?트라제XG 2.0 VGT 9인 GLS 고급형 [무],오토,2006.07,경유,"76,000",검정색,320,옵션
,,,,[ 2007 ],,,,,
2021-08-25,57?일,?XM3 1.6 GTe SE [무],오토,2020.09,휘발유,"4,865",흰색,"1,650",옵션
,,,,[ 2020 ],,,,,
2021-08-25,56?일,?프리우스 1.8 [무],오토,2010.12,휘발유 하이브리드,"160,000",검정색,590,옵션
,,,,[ 2011 ],,,,,
2021-08-25,55?일,?QM6 가솔린 2WD LE [무],오토,2019.02,휘발유,"34,128",흰색,"1,800",옵션
,,,,[ 2019 ],,,,,
2021-08-25,76?일,?뉴 다마스 5인승 코치 슈퍼 [무],수동,2013.09,LPG,"83,000",흰색,350,옵션
,,,,[ 2014 ],,,,,
2021-08-25,76?일,?소나타더브릴리언트 CVVL 모던 [무],오토,2013.03,휘발유,"137,000",쥐색,750,옵션
,,,,[ 2013 ],,,,,
2021-08-25,78?일,?X6 40 D [무],오토,2013.11,경유,"202,407",흰색,"2,350",옵션
,,,,[ 2014 ],,,,,
2021-08-25,86?일,?뉴ES300h 프리미엄 [무],오토,2014.12,휘발유 하이브리드,"72,015",검정색,"1,880",옵션
,,,,[ 2015 ],,,,,
2021-08-25,85?일,?올뉴프라이드 1.4 디젤 해치백 럭셔리 [무],수동,2014.11,경유,"24,000",흰색,770,옵션
,,,,[ 2014 ],,,,,
2021-08-25,82?일,?그랜드스타렉스 11인 CVX 프리미엄,오토,2009.09,경유,"237,913",은색,430,옵션
,,,,[ 2010 ],,,,,
2021-08-25,83?일,?그랜드카니발 리무진 7인 L290 고급형 [무],오토,2009.06,경유,"241,000",검정색,510,옵션
,,,,[ 2009 ],,,,,
2021-08-25,69?일,?그랜드카니발 LPI GLX [무],오토,2009.07,LPG,"153,027",검정색,500,옵션
,,,,[ 2010 ],,,,,
2021-08-25,69?일,?더뉴k3 1.6 GDI 트렌디 [무],오토,2016.09,휘발유,"124,000",진주색,920,옵션
,,,,[ 2017 ],,,,,
2021-08-25,86?일,?뉴로디우스 11인 RD500 4WD 최고급형 [무],오토,2011.10,경유,"117,863",은색,330,옵션
,,,,[ 2011 ],,,,,
2021-08-25,65?일,?K5 3세대 1.6 터보 시그니처 [무],오토,2020.04,휘발유,"9,675",쥐색,"3,090",옵션
,,,,[ 2020 ],,,,,
2021-08-25,63?일,?스파크 L [무],오토,2012.11,휘발유,"104,197",하늘색,250,옵션
,,,,[ 2012 ],,,,,
2021-08-25,64?일,?K3 1.6 VGT 노블레스,오토,2014.02,경유,"111,338",진주색,690,옵션
,,,,[ 2014 ],,,,,
2021-08-25,62?일,?아반떼MD M16GDI LUXURY [무],오토,2011.01,휘발유,"95,989",은색,490,옵션
,,,,[ 2011 ],,,,,
2021-08-25,35?일,?올 뉴 카니발 9인승 럭셔리,오토,2016.07,경유,"80,000",검정색,"1,729",옵션
,,,,[ 2017 ],,,,,
2021-08-25,36?일,?포터2 카고(CRDI) 초장축 슈퍼캡 스마트 [무],수동,2017.10,경유,"115,755",흰색,"1,120",옵션
,,,,[ 2018 ],,,,,
2021-08-25,35?일,?더뉴모닝 디럭스 [무],오토,2016.08,휘발유,"31,510",검정색,620,옵션
,,,,[ 2016 ],,,,,
2021-08-25,35?일,?YF소나타 PREMIER [무],오토,2011.04,휘발유,"112,939",쥐색,540,옵션
,,,,[ 2011 ],,,,,
2021-08-25,35?일,?EX EX35 [무],오토,2008.12,휘발유,"137,971",연금색,559,옵션
,,,,[ 2008 ],,,,,
2021-08-25,35?일,?K5 SX 2.0 프레스티지,오토,2016.07,휘발유,"160,000",검정색,860,옵션
,,,,[ 2016 ],,,,,
2021-08-25,29?일,?올란도 LT 프리미엄 [무],오토,2011.07,경유,"132,955",쥐색,1,옵션
,,,,[ 2012 ],,,,,
2021-08-25,30?일,?윈스톰 7인 2WD LT 고급형 [무],오토,2008.04,경유,"168,812",흰색,330,옵션
,,,,[ 2008 ],,,,,
2021-08-25,29?일,?렉스턴W 노블레스 [무],오토,2014.02,경유,"148,909",검정색,"1,190",옵션
,,,,[ 2014 ],,,,,
2021-08-25,29?일,?그랜저HG HG240 LUXURY,오토,2012.04,휘발유,"129,968",검정색,"3,333",옵션
,,,,[ 2012 ],,,,,
2021-08-25,29?일,?봉고3트럭 냉동탑 1톤 초장축 킹캡 CRDi,오토,2018.01,경유,"96,560",흰색,50,옵션
,,,,[ 2018 ],,,,,
2021-08-25,29?일,?르반떼 3.0 AWD 프리미엄,오토,2017.01,경유,"100,000",다크그레이,"5,750",옵션
,,,,[ 2017 ],,,,,
2021-08-25,29?일,?뉴SM5 LE [무],오토,2007.06,휘발유,"146,205",검정색,170,옵션
,,,,[ 2007 ],,,,,
2021-08-25,33?일,?더뉴말리부 1.3 E-터보 LS,오토,2018.02,휘발유,0,검정색,"2,222",옵션
,,,,[ 2018 ],,,,,
2021-08-25,37?일,?스포티지 더 볼드 2.0 디젤 2WD 프레스티지 [무],오토,2019.01,경유,"97,000",흰색,171,옵션
,,,,[ 2019 ],,,,,
2021-08-25,37?일,?더뉴레이 프레스티지 [무],오토,2019.08,휘발유,"30,000",쥐색,"1,270",옵션
,,,,[ 2019 ],,,,,
2021-08-25,37?일,?그랜저HG HG300 NOBLE,오토,2011.02,휘발유,"167,000",검정색,780,옵션
,,,,[ 2011 ],,,,,
2021-08-25,37?일,?더 넥스트 스파크 1.0 가솔린 LT Plus C-TECH [무],오토,2016.10,휘발유,"34,772",검정색,750,옵션
,,,,[ 2017 ],,,,,
2021-08-25,41?일,?올뉴투싼 디젤 2.0 2WD 스마트,오토,2019.11,경유,"36,222",흰색,"1,890",옵션
,,,,[ 2020 ],,,,,
2021-08-25,43?일,?K5 MX 1.7 디젤 노블레스 [무],오토,2016.03,경유,"106,025",청색,"1,280",옵션
,,,,[ 2016 ],,,,,
2021-08-25,42?일,?올뉴쏘렌토 4WD 2.2 노블레스 스페셜,오토,2015.10,경유,"124,062",흰색,"1,940",옵션
,,,,[ 2016 ],,,,,
2021-08-25,42?일,?그랜저 IG 하이브리드 익스클루시브 스페셜 [무],오토,2017.08,휘발유,"71,075",쥐색,99,옵션
,,,,[ 2018 ],,,,,
2021-08-25,41?일,?스포티지 더 볼드 2.0 디젤 2WD 트렌디 [무],오토,2020.08,경유,"39,482",쥐색,"2,140",옵션
,,,,[ 2020 ],,,,,
2021-08-25,40?일,?더뉴K7 3.0 GDI 프레스티지,오토,2014.08,휘발유,"127,538",흰색,"1,130",옵션
,,,,[ 2015 ],,,,,
2021-08-25,40?일,?스파크 LS STAR [무],수동,2012.04,휘발유,"89,805",검정색,230,옵션
,,,,[ 2012 ],,,,,
2021-08-25,48?일,?올뉴모닝(JA) 밴 [무],오토,2017.07,휘발유,"52,285",흰색,510,옵션
,,,,[ 2017 ],,,,,
2021-08-25,47?일,?올뉴K7 3.0 LPI 럭셔리 [무],오토,2017.06,LPG,"97,000",다크그레이,"1,470",옵션
,,,,[ 2017 ],,,,,
2021-08-25,47?일,?K7 프리미어 3.0 GDI 시그니처 [무],오토,2019.08,휘발유,"7,800",쥐색,"3,390",옵션
,,,,[ 2020 ],,,,,
2021-08-25,47?일,?켄보 600 1.5 럭셔리 [무],오토,2017.05,휘발유,"63,773",검정색,580,옵션
,,,,[ 2017 ],,,,,
2021-08-25,43?일,?봉고3트럭 1톤 초장축 킹캡 CRDi,수동,2009.03,경유,"150,000",흰색,490,옵션
,,,,[ 2009 ],,,,,
2021-08-25,44?일,?포터2 카고(CRDI) 초장축 일반캡 [무],수동,2017.06,경유,"228,079",흰색,61,옵션
,,,,[ 2018 ],,,,,
2021-08-25,15?일,?쏘렌토R 2WD 2.0 TLX 최고급형 [무],오토,2009.11,경유,"170,000",은색,690,옵션
,,,,[ 2010 ],,,,,
2021-08-25,15?일,?포터2 카고(CRDI) 초장축 슈퍼캡 골드,수동,2013.10,경유,"158,000",흰색,790,옵션
,,,,[ 2014 ],,,,,
2021-08-25,16?일,?소나타뉴라이즈 LPI 스타일,오토,2017.11,LPG,"136,384",검정색,820,옵션
,,,,[ 2018 ],,,,,
2021-08-25,16?일,?포터2 카고(CRDI) 초장축 슈퍼캡,오토,2013.04,경유,"146,600",흰색,830,옵션
,,,,[ 2014 ],,,,,
2021-08-25,14?일,?프라이드신형 5DR 1.6 CVVT 골드,오토,2010.04,휘발유,"53,006",은색,370,옵션
,,,,[ 2010 ],,,,,
2021-08-25,15?일,?투싼iX 2WD VGT LX20 럭셔리 [무],오토,2010.01,경유,"150,000",흰색,550,옵션
,,,,[ 2010 ],,,,,
2021-08-25,14?일,?올 뉴 카니발 9인승 럭셔리 [무],오토,2015.03,경유,"152,117",흰색,1,옵션
,,,,[ 2015 ],,,,,
2021-08-25,14?일,?더뉴스파크 마이핏 프리미어 [무],오토,2018.09,휘발유,"37,528",흰색,"1,000",옵션
,,,,[ 2019 ],,,,,
2021-08-25,14?일,?스파크 LS STAR [무],오토,2011.05,휘발유,"136,862",은색,230,옵션
,,,,[ 2012 ],,,,,
2021-08-25,14?일,?크루즈 1.8LTZ + [무],오토,2011.08,휘발유,"129,234",쥐색,380,옵션
,,,,[ 2011 ],,,,,
2021-08-25,14?일,?K7 프리미어 2.5 GDI X 에디션,오토,2020.07,휘발유,"5,990",다크블루,"3,200",옵션
,,,,[ 2020 ],,,,,
2021-08-25,19?일,?K5 2.0 LPI 프레스티지,오토,2011.10,LPG,"100,000",다크그레이,"1,111",옵션
,,,,[ 2012 ],,,,,
2021-08-25,16?일,?그랜저HG HG240 MODERN [무],오토,2014.05,휘발유,"190,784",검정색,750,옵션
,,,,[ 2014 ],,,,,
2021-08-25,19?일,?투싼iX 2WD VGT LX20 럭셔리 [무],오토,2009.09,경유,"160,000",쥐색,599,옵션
,,,,[ 2010 ],,,,,
2021-08-25,20?일,?K5 3세대 2.0 프레스티지 [무],오토,2020.09,휘발유,"9,709",검정색,"2,430",옵션
,,,,[ 2020 ],,,,,
2021-08-25,19?일,?포터2 더블캡(CRDI) 초장축 스마트 [무],오토,2018.06,경유,"23,000",흰색,"1,730",옵션
,,,,[ 2018 ],,,,,
2021-08-25,5?일,?아이오닉 I [무],오토,2017.06,휘발유 하이브리드,"37,136",은색,"1,560",옵션
,,,,[ 2018 ],,,,,
2021-08-25,5?일,?더 뉴 카니발 11인승 프레스티지 [무],오토,2018.11,경유,"115,271",흰색,"1,900",옵션
,,,,[ 2019 ],,,,,
2021-08-25,5?일,?소나타뉴라이즈 2.0 모던 [무],오토,2018.01,휘발유,"94,226",검정색,"1,620",옵션
,,,,[ 2018 ],,,,,
2021-08-25,6?일,?엑센트신형 1.6VGT 스마트 [무],오토,2013.09,경유,"50,000",흰색,760,옵션
,,,,[ 2014 ],,,,,
2021-08-25,6?일,?제네시스DH G330 프리미엄 AWD [무],오토,2014.07,휘발유,"84,486",은색,"2,190",옵션
,,,,[ 2015 ],,,,,
2021-08-25,6?일,?그랜저IG 3.0 GDI 익스클루시브 스페셜,오토,2017.05,휘발유,"94,607",검정색,"9,999",옵션
,,,,[ 2018 ],,,,,
2021-08-25,8?일,?마티즈크리에이티브 GROOVE 스타 [무],오토,2011.02,휘발유,"120,976",쥐색,230,옵션
,,,,[ 2011 ],,,,,
2021-08-25,7?일,?더뉴트랙스 1.4 LS 디럭스,오토,2019.05,휘발유,"28,042",흰색,"91,289",옵션
,,,,[ 2019 ],,,,,
2021-08-25,7?일,?코란도스포츠 CX7(4WD),오토,2015.05,경유,"103,576",쥐색,"1,270",옵션
,,,,[ 2016 ],,,,,
2021-08-25,7?일,?올뉴모닝 럭셔리 [무],오토,2013.02,휘발유,"107,636",은색,389,옵션
,,,,[ 2013 ],,,,,
2021-08-25,7?일,?티볼리 아머 디젤 TX 2WD [무],오토,2017.07,경유,"75,257",흰색,"9,999",옵션
,,,,[ 2017 ],,,,,
2021-08-25,8?일,?벨로스터 PYL [무],오토,2013.10,휘발유,"70,000",흰색,"9,999",옵션
,,,,[ 2013 ],,,,,
2021-08-25,7?일,?더뉴K5 2.0 럭셔리 [무],오토,2014.11,휘발유,"45,405",검정색,"1,030",옵션
,,,,[ 2015 ],,,,,
2021-08-25,7?일,?랭글러(JL) 2.0 가솔린 4WD 사하라 4DR,오토,2019.01,휘발유,"31,939",흰색,"4,790",옵션
,,,,[ 2018 ],,,,,
2021-08-25,13?일,?그랜드스타렉스 엠블런스 [무],오토,2017.08,경유,"108,501",흰색,"1,350",옵션
,,,,[ 2018 ],,,,,
2021-08-25,13?일,?쏘울 1.6 2U COOL [무],오토,2011.01,휘발유,"38,281",은색,650,옵션
,,,,[ 2011 ],,,,,
2021-08-25,13?일,?그랜저TG 2.7 LPI 장애인 [무],오토,2005.12,LPG,"130,072",검정색,250,옵션
,,,,[ 2006 ],,,,,
2021-08-25,13?일,?올뉴모닝 디럭스 스페셜 [무],오토,2011.03,휘발유,"57,000",검정색,459,옵션
,,,,[ 2012 ],,,,,
2021-08-25,13?일,?쿠퍼S 기본형 [무],오토,2014.05,휘발유,"65,237",다크블루,"1,819",옵션
,,,,[ 2014 ],,,,,
2021-08-25,13?일,?뉴모닝 LPI LX 기본형 블랙프리미엄 [무],오토,2009.07,LPG,"80,110",쥐색,170,옵션
,,,,[ 2010 ],,,,,
2021-08-25,13?일,?랭글러(JL) 2.0 가솔린 4WD 오버랜드 4DR [무],오토,2021.07,휘발유,"1,286",검정색,"5,900",옵션
,,,,[ 2021 ],,,,,
2021-08-25,12?일,?올뉴모닝 밴,오토,2014.06,휘발유,"80,912",흰색,270,옵션
,,,,[ 2015 ],,,,,
2021-08-25,8?일,?포터2 더블캡(CRDI) 초장축 플러스 [무],오토,2013.07,경유,"111,590",청색,990,옵션
,,,,[ 2013 ],,,,,
2021-08-25,12?일,?더 SUV 스포티지 디젤 2.0 2WD 노블레스 [무],오토,2016.09,경유,"77,456",검정색,"1,590",옵션
,,,,[ 2016 ],,,,,
2021-08-25,28?일,?CLS-클래스(C257) CLS400D 4MATIC [무],오토,2019.08,경유,"24,248",흰색,"7,800",옵션
,,,,[ 2019 ],,,,,
2021-08-25,28?일,?아반떼MD M16GDI PREMIER [무],오토,2011.03,휘발유,"83,314",흰색,540,옵션
,,,,[ 2011 ],,,,,
2021-08-25,28?일,?소나타더브릴리언트 LPI 프리미엄 스페셜,오토,2013.10,LPG,"136,258",검정색,111,옵션
,,,,[ 2014 ],,,,,
2021-08-25,27?일,?더뉴k3 1.6 VGT 디럭스,오토,2016.08,경유,"80,000",다크그레이,"1,111",옵션
,,,,[ 2016 ],,,,,
2021-08-25,28?일,?카니발 4세대 가솔린 9인승 시그니처 [무],오토,2020.08,경유,"3,985",검정색,"4,460",옵션
,,,,[ 2021 ],,,,,
2021-08-25,26?일,?더 넥스트 스파크 1.0 가솔린 LT [무],오토,2016.04,휘발유,"167,000",검정색,470,옵션
,,,,[ 2016 ],,,,,
2021-08-25,26?일,?올뉴투싼 디젤 2.0 2WD 스마트 [무],오토,2017.07,경유,"100,000",은색,"1,520",옵션
,,,,[ 2018 ],,,,,
2021-08-25,26?일,?말리부 2.0 디젤 LT 디럭스팩 [무],오토,2014.05,경유,"142,000",흰색,590,옵션
,,,,[ 2014 ],,,,,
2021-08-25,26?일,?티볼리 1.6 LX,오토,2016.05,휘발유,"101,000",다크블루,850,옵션
,,,,[ 2016 ],,,,,
2021-08-25,22?일,?뉴모닝 SLX 고급형 블랙프리미엄,오토,2010.09,휘발유,"117,374",은색,99,옵션
,,,,[ 2011 ],,,,,
2021-08-25,23?일,?그랜저HG LPG HG300 MODERN,오토,2014.03,LPG,"141,000",검정색,860,옵션
,,,,[ 2014 ],,,,,
2021-08-25,23?일,?포터2 카고(CRDI) 초장축 슈퍼캡 프리미엄 [무],오토,2020.03,경유,"62,639",흰색,"1,810",옵션
,,,,[ 2020 ],,,,,
2021-08-25,20?일,?쏘렌토R 2WD 2.0 TLX 최고급형,오토,2011.10,경유,"138,180",검정색,690,옵션
,,,,[ 2012 ],,,,,
2021-08-25,20?일,?GLC-CLASS GLC300 4MATIC [무],오토,2020.04,휘발유,"15,000",흰색,250,옵션
,,,,[ 2020 ],,,,,
2021-08-25,20?일,?카니발R 뉴 GX 고급형,오토,2011.07,경유,"165,523",검정색,1,옵션
,,,,[ 2011 ],,,,,
2021-08-25,20?일,?더프레스티지K7 3.0 GDI 럭셔리 [무],오토,2011.03,휘발유,"159,365",검정색,620,옵션
,,,,[ 2012 ],,,,,
2021-08-25,20?일,?K5 2.0 디럭스 [무],오토,2011.04,휘발유,"141,532",은색,460,옵션
,,,,[ 2011 ],,,,,
2021-08-25,2?일,?싼타페DM 2WD 2.0 PREMIUM [무],오토,2013.03,경유,"95,441",진주색,"1,420",옵션
,,,,[ 2013 ],,,,,
2021-08-25,2?일,?더 SUV 스포티지 디젤 2.0 4WD 프레스티지 [무],오토,2017.09,경유,"72,224",흰색,"9,999",옵션
,,,,[ 2018 ],,,,,
2021-08-25,1?일,?아반떼신형(HD) 1.6 VGT S16 럭셔리 [무],오토,2007.06,경유,11,검정색,230,옵션
,,,,[ 2007 ],,,,,
2021-08-24,1?일,?뉴라보 파워게이트 [무],오토,2015.06,LPG,"146,440",흰색,450,옵션
,,,,[ 2015 ],,,,,
2021-08-24,1?일,?YF소나타 PRIME 블랙 [무],오토,2010.11,휘발유,"130,112",쥐색,400,옵션
,,,,[ 2011 ],,,,,
2021-08-24,20?일,?스파크 LS [무],오토,2013.01,휘발유,"73,408",은색,410,옵션
,,,,[ 2013 ],,,,,
2021-08-24,19?일,?그랜드스타렉스 12인 CVX 디럭스 [무],오토,2012.12,경유,"29,430",흰색,"1,150",옵션
,,,,[ 2013 ],,,,,
2021-08-24,20?일,?싼타페TM 가솔린 2.0T 4WD 인스퍼레이션 [무],오토,2019.06,휘발유,"60,501",검정색,"2,870",옵션
,,,,[ 2020 ],,,,,
2021-08-24,21?일,?올 뉴 카니발 9인승 노블레스 [무],오토,2016.01,경유,"106,736",흰색,"1,950",옵션
,,,,[ 2016 ],,,,,
2021-08-24,21?일,?그랜저HG HG220 MODERN 컬렉션,오토,2014.12,경유,"107,000",검정색,"1,130",옵션
,,,,[ 2014 ],,,,,
2021-08-24,20?일,?올뉴모닝(JA) 프레스티지 [무],오토,2018.08,휘발유,"27,860",진주색,10,옵션
,,,,[ 2018 ],,,,,
2021-08-24,20?일,?말리부 LS [무],오토,2012.02,휘발유,"88,151",검정색,550,옵션
,,,,[ 2012 ],,,,,
2021-08-24,21?일,?라세티프리미어 CDX 일반형,오토,2008.12,휘발유,"127,780",은색,220,옵션
,,,,[ 2009 ],,,,,
2021-08-24,22?일,?올뉴모닝 디럭스,오토,2018.05,휘발유,"9,392",흰색,730,옵션
,,,,[ 2018 ],,,,,
2021-08-24,22?일,?스파크 LT [무],오토,2013.09,휘발유,"65,688",검정색,450,옵션
,,,,[ 2014 ],,,,,
2021-08-24,22?일,?벨로스터 DCT PACK,오토,2011.07,휘발유,"143,232",흰색,550,옵션
,,,,[ 2012 ],,,,,
2021-08-24,21?일,?A7 55 TDI 콰트로 프레스티지 [무],오토,2014.06,경유,"135,000",흰색,"2,900",옵션
,,,,[ 2014 ],,,,,
2021-08-24,21?일,?뉴SM3(신형) LE PLUS [무],오토,2010.12,휘발유,"99,114",검정색,310,옵션
,,,,[ 2011 ],,,,,
2021-08-24,21?일,?그랜저HG HG240 LUXURY [무],오토,2011.03,휘발유,"150,536",흰색,819,옵션
,,,,[ 2011 ],,,,,
2021-08-24,25?일,?K5 MX 2.0 럭셔리 [무],오토,2018.03,휘발유,"70,000",다크그레이,"1,290",옵션
,,,,[ 2018 ],,,,,
2021-08-24,25?일,?쿠퍼D 컨트리맨 SE,오토,2013.07,경유,"95,591",흰색,10,옵션
,,,,[ 2013 ],,,,,
2021-08-24,26?일,?올 뉴 카니발 11인승 프레스티지 [무],오토,2017.07,경유,"22,223",검정색,"2,280",옵션
,,,,[ 2018 ],,,,,
2021-08-24,26?일,?레이 럭셔리,오토,2014.07,휘발유,"112,554",흰색,630,옵션
,,,,[ 2015 ],,,,,
2021-08-24,27?일,?더뉴K5(2세대) 2.0 LPI 럭셔리 [무],오토,2019.06,LPG,"68,741",검정색,"1,490",옵션
,,,,[ 2020 ],,,,,
2021-08-24,27?일,?포터2 카고(CRDI) 초장축 슈퍼캡 플러스 [무],수동,2013.05,경유,"39,800",청색,"10,000",옵션
,,,,[ 2014 ],,,,,
2021-08-24,27?일,?레이 프레스티지,오토,2012.10,휘발유,"77,047",흰색,680,옵션
,,,,[ 2013 ],,,,,
2021-08-24,27?일,?그랜드카니발 LIMITED 최고급형 [무],오토,2009.09,경유,"189,134",검정색,780,옵션
,,,,[ 2010 ],,,,,
2021-08-24,28?일,?더뉴니로 노블레스 [무],오토,2020.04,휘발유 하이브리드,"22,680",쥐색,"2,390",옵션
,,,,[ 2020 ],,,,,
2021-08-24,12?일,?라세티프리미어 CDX 일반형 [무],오토,2010.06,휘발유,"160,000",은색,189,옵션
,,,,[ 2010 ],,,,,
2021-08-24,11?일,?그랜저HG HG240 MODERN 컬렉션 [무],오토,2016.06,휘발유,"55,000",검정색,"9,999",옵션
,,,,[ 2017 ],,,,,
2021-08-24,11?일,?K3 1.6GDI 럭셔리 [무],오토,2015.03,휘발유,"69,771",쥐색,1,옵션
,,,,[ 2015 ],,,,,
2021-08-24,7?일,?뉴토러스 3.5 SHO [무],오토,2014.11,휘발유,"151,476",검정색,990,옵션
,,,,[ 2015 ],,,,,
2021-08-24,7?일,?포터2 냉동탑 초장축 슈퍼캡(CRDI) 스마트,오토,2019.06,경유,"12,861",흰색,10,옵션
,,,,[ 2019 ],,,,,
2021-08-24,7?일,?CC 2.0 TDI,오토,2009.07,경유,"403,604",은회색,350,옵션
,,,,[ 2009 ],,,,,
2021-08-24,7?일,?뉴3-SERIES 320D 세단 M 스포츠 [무],오토,2010.04,경유,"209,000",흰색,10,옵션
,,,,[ 2010 ],,,,,
2021-08-24,11?일,?투싼iX 2WD VGT LX20 럭셔리 [무],오토,2009.09,경유,"133,301",은색,"96,999",옵션
,,,,[ 2010 ],,,,,
2021-08-24,11?일,?레이 밴 [무],오토,2017.08,휘발유,"33,370",쥐색,730,옵션
,,,,[ 2017 ],,,,,
2021-08-24,8?일,?익스플로러 2.0 에코부스트 [무],오토,2015.04,휘발유,"90,000",다크그레이,"9,999",옵션
,,,,[ 2015 ],,,,,
2021-08-24,7?일,?올뉴투싼 디젤 1.7 2WD 프리미엄,오토,2016.09,경유,"45,957",흰색,"1,890",옵션
,,,,[ 2017 ],,,,,
2021-08-24,11?일,?C-클래스 W205 C220 블루텍 아방가르드 [무],오토,2015.02,경유,"125,893",쥐색,"2,190",옵션
,,,,[ 2015 ],,,,,
2021-08-24,12?일,?코란도스포츠 CX7(4WD) 클럽 [무],오토,2013.02,경유,"315,769",쥐색,530,옵션
,,,,[ 2013 ],,,,,
