판매일,기간,차량/세부모델,미션,연식,연료,주행거리,색상,가격,옵션
2021-11-26,10?일,?모닝 LX 스페셜 [무],오토,2007.12,휘발유,"71,878",빨간색,180,옵션
,,,,[ 2008 ],,,,,
2021-11-26,10?일,?그랜저HG HG300 ROYAL [무],오토,2012.06,휘발유,"109,237",검정색,"9,999",옵션
,,,,[ 2012 ],,,,,
2021-11-26,10?일,?티볼리 1.6 LX 최고급형 [무],오토,2015.08,휘발유,"77,171",흰색,"1,260",옵션
,,,,[ 2016 ],,,,,
2021-11-26,10?일,?엑센트신형 1.6VGT 럭셔리 [무],오토,2012.07,경유,"188,000",은색,310,옵션
,,,,[ 2012 ],,,,,
2021-11-26,10?일,?코나 1.6 터보 2WD 프리미엄 [무],오토,2020.02,휘발유,"53,140",다크그레이,"2,080",옵션
,,,,[ 2020 ],,,,,
2021-11-26,9?일,?그랜저TG뉴럭셔리 Q270 럭셔리 스마트팩 [무],오토,2009.07,휘발유,"115,122",검정색,470,옵션
,,,,[ 2010 ],,,,,
2021-11-26,11?일,?그랜드스타렉스 12인 스마트 [무],오토,2012.01,경유,"234,817",은색,450,옵션
,,,,[ 2012 ],,,,,
2021-11-26,11?일,?QM5 가솔린 2WD LE 씨티,오토,2009.04,휘발유,"190,000",다크블루,290,옵션
,,,,[ 2009 ],,,,,
2021-11-26,11?일,?3시리즈(F30) 320D [무],오토,2015.06,경유,"87,306",흰색,"1,710",옵션
,,,,[ 2015 ],,,,,
2021-11-26,11?일,?그랜드스타렉스 12인 CVX 프리미엄 [무],오토,2008.09,경유,"73,597",검정색,999,옵션
,,,,[ 2009 ],,,,,
2021-11-26,11?일,?티볼리 아머 기어 에디션 2WD,오토,2018.12,휘발유,"14,991",흰색,30,옵션
,,,,[ 2019 ],,,,,
2021-11-26,16?일,?QM6 가솔린 2WD LE [무],오토,2019.05,휘발유,"33,797",다크그레이,"1,890",옵션
,,,,[ 2019 ],,,,,
2021-11-26,16?일,?뉴카렌스 LPI GLX 고급형 [무],오토,2013.02,LPG,"105,391",은색,"96,399",옵션
,,,,[ 2013 ],,,,,
2021-11-26,16?일,?뉴 CC 2.0 TSI [무],오토,2014.08,휘발유,"88,654",흰색,"1,390",옵션
,,,,[ 2015 ],,,,,
2021-11-26,15?일,?그랜저HG HG240 MODERN 컬렉션 [무],오토,2016.11,휘발유,"78,256",흰색,"1,740",옵션
,,,,[ 2017 ],,,,,
2021-11-26,15?일,?올 뉴 카니발 9인승 프레스티지,오토,2017.08,경유,"64,362",검정색,"2,350",옵션
,,,,[ 2018 ],,,,,
2021-11-26,14?일,?포터2 카고(CRDI) 초장축 슈퍼캡 스마트 [무],오토,2019.11,경유,"55,220",흰색,"1,780",옵션
,,,,[ 2020 ],,,,,
2021-11-26,14?일,?레이 럭셔리,오토,2014.01,휘발유,"120,343",흰색,690,옵션
,,,,[ 2014 ],,,,,
2021-11-26,14?일,?그랜저HG LPG HG300 익스클루시브,오토,2016.07,LPG,"136,200",흰색,"1,330",옵션
,,,,[ 2016 ],,,,,
2021-11-26,14?일,?봉고3트럭 하이내장탑 [무],오토,2018.05,경유,"34,521",흰색,10,옵션
,,,,[ 2019 ],,,,,
2021-11-26,18?일,?토스카 프리미엄 L6 2.0 CDX [무],오토,2010.07,휘발유,"101,659",검정색,290,옵션
,,,,[ 2010 ],,,,,
2021-11-26,18?일,?올뉴K3 G1.6 프레스티지 [무],오토,2021.05,휘발유,500,흰색,10,옵션
,,,,[ 2021 ],,,,,
2021-11-26,18?일,?카니발R 그랜드 GLX 고급형,오토,2010.02,경유,"431,767",흰색,250,옵션
,,,,[ 2010 ],,,,,
2021-11-26,18?일,?QM3 RE [무],오토,2016.01,경유,"79,391",다크블루,890,옵션
,,,,[ 2016 ],,,,,
2021-11-26,18?일,?그랜저HG LPG HG300 MODERN [무],오토,2014.01,LPG,"234,969",검정색,670,옵션
,,,,[ 2014 ],,,,,
2021-11-26,17?일,?그랜저IG 3.0 GDI 익스클루시브 스페셜 [무],오토,2018.10,휘발유,"69,844",검정색,"2,380",옵션
,,,,[ 2018 ],,,,,
2021-11-26,17?일,?K5 하이브리드 노블레스 [무],오토,2012.06,휘발유 하이브리드,"110,824",흰색,"1,090",옵션
,,,,[ 2013 ],,,,,
2021-11-26,23?일,?EQ900 5.0 GDI AWD 프레스티지 [무],오토,2018.01,휘발유,"110,000",검정색,"4,290",옵션
,,,,[ 2018 ],,,,,
2021-11-26,22?일,?봉고3트럭 1톤 초장축 킹캡 CRDi 럭셔리,오토,2017.05,경유,"78,553",흰색,"1,420",옵션
,,,,[ 2017 ],,,,,
2021-11-26,22?일,?K5 2.0 노블레스 [무],오토,2011.05,휘발유,"190,000",흰색,560,옵션
,,,,[ 2011 ],,,,,
2021-11-26,21?일,?뉴A3 2.0 TFSI [무],오토,2008.12,휘발유,"120,000",흰색,490,옵션
,,,,[ 2009 ],,,,,
2021-11-26,29?일,?K7 VG270 럭셔리,오토,2010.03,휘발유,"165,529",검정색,530,옵션
,,,,[ 2010 ],,,,,
2021-11-26,29?일,?뉴M-CLASS ML250 블루텍 4매틱 [무],오토,2012.08,경유,"160,000",흰색,"1,980",옵션
,,,,[ 2012 ],,,,,
2021-11-26,29?일,?스파크 LT 스페셜에디션 [무],오토,2011.10,휘발유,"99,160",검정색,359,옵션
,,,,[ 2012 ],,,,,
2021-11-26,31?일,?봉고3트럭 더블캡 [무],오토,2010.12,경유,"230,503",청색,550,옵션
,,,,[ 2011 ],,,,,
2021-11-26,31?일,?그랜드스타렉스 15인승 어린이 보호차량 [무],오토,2015.08,경유,"46,964",노란색,"1,490",옵션
,,,,[ 2015 ],,,,,
2021-11-26,31?일,?G80 3.3 GDI AWD 프리미엄 럭셔리,오토,2016.11,휘발유,"74,237",검정색,150,옵션
,,,,[ 2017 ],,,,,
2021-11-26,28?일,?올뉴모닝 럭셔리,오토,2013.02,휘발유,"87,067",베이지색,530,옵션
,,,,[ 2013 ],,,,,
2021-11-26,28?일,?포터2 더블캡(CRDI) 초장축 프리미엄 [무],오토,2018.05,경유,"20,021",청색,"1,710",옵션
,,,,[ 2018 ],,,,,
2021-11-26,28?일,?스포티지R 4WD TLX [무],오토,2011.06,경유,"161,670",은색,700,옵션
,,,,[ 2012 ],,,,,
2021-11-26,25?일,?QM6 2WD RE [무],오토,2017.03,경유,"50,033",진주색,"1,740",옵션
,,,,[ 2017 ],,,,,
2021-11-26,28?일,?벨로스터(JS) 1.6 터보 스포츠 코어 [무],오토,2018.04,휘발유,"38,594",검정색,"1,880",옵션
,,,,[ 2018 ],,,,,
2021-11-26,28?일,?팰리세이드 디젤 2.2 2WD 프레스티지 [무],오토,2019.01,경유,"47,956",다크그레이,10,옵션
,,,,[ 2019 ],,,,,
2021-11-26,25?일,?스토닉 디젤 1.6 프레스티지 [무],오토,2017.10,경유,"25,787",흰색,"1,599",옵션
,,,,[ 2018 ],,,,,
2021-11-26,25?일,?뉴라보 롱카고 SUPER [무],수동,2012.11,LPG,"91,745",흰색,350,옵션
,,,,[ 2013 ],,,,,
2021-11-26,24?일,?싼타페DM 2WD 2.2 EXCLUSIVE 스페셜 [무],오토,2012.08,경유,"153,752",은색,"1,270",옵션
,,,,[ 2013 ],,,,,
2021-11-26,24?일,?뉴스포티지 2WD TLX 고급형 [무],오토,2009.01,경유,"163,159",은색,280,옵션
,,,,[ 2009 ],,,,,
2021-11-26,24?일,?포터2 카고(CRDI) 초장축 슈퍼캡 [무],수동,2010.09,경유,"176,044",청색,560,옵션
,,,,[ 2011 ],,,,,
2021-11-26,24?일,?쏘울 1.6 GDI 럭셔리,오토,2012.04,휘발유,"92,519",쥐색,490,옵션
,,,,[ 2012 ],,,,,
2021-11-26,23?일,?그랜저HG HG300 EXCLUSIVE,오토,2013.11,휘발유,"193,592",검정색,800,옵션
,,,,[ 2014 ],,,,,
2021-11-26,23?일,?봉고3트럭 1톤 초장축 킹캡 CRDi 노블레스 [무],수동,2013.10,경유,"130,466",흰색,820,옵션
,,,,[ 2013 ],,,,,
2021-11-26,39?일,?뉴XJ 3.0 D 프리미엄 럭셔리 SWB,오토,2013.06,경유,"177,755",흰색,"1,650",옵션
,,,,[ 2013 ],,,,,
2021-11-26,38?일,?5-SERIES 525I [무],오토,2006.04,휘발유,"130,000",은색,340,옵션
,,,,[ 2006 ],,,,,
2021-11-26,38?일,?뉴스포티지 2WD TLX 고급형 [무],오토,2008.03,경유,"110,033",은색,380,옵션
,,,,[ 2008 ],,,,,
2021-11-26,37?일,?그랜드 체로키 3.0 디젤 라레도 [무],오토,2011.08,경유,"240,000",은색,940,옵션
,,,,[ 2011 ],,,,,
2021-11-26,37?일,?소나타뉴라이즈 LPI 스타일,오토,2018.07,LPG,"79,586",흰색,"1,550",옵션
,,,,[ 2019 ],,,,,
2021-11-26,37?일,?스토닉 가솔린 1.4 트렌디,오토,2018.03,휘발유,"116,000",흰색,11,옵션
,,,,[ 2018 ],,,,,
2021-11-26,39?일,?봉고3트럭 더블캡 1톤 초장축 CRDi LTD [무],오토,2011.06,경유,"255,767",청색,550,옵션
,,,,[ 2011 ],,,,,
2021-11-26,35?일,?그랜드카니발 GLX [무],오토,2005.12,경유,"154,580",흰색,230,옵션
,,,,[ 2006 ],,,,,
2021-11-26,35?일,?NF소나타트랜스폼 N20 LPG N20 프리미어 [무],오토,2008.03,LPG,"137,337",은색,370,옵션
,,,,[ 2008 ],,,,,
2021-11-26,31?일,?익스플로러 2.3 LIMITED [무],오토,2016.12,휘발유,"61,293",흰색,"2,790",옵션
,,,,[ 2017 ],,,,,
2021-11-26,32?일,?올뉴모닝 럭셔리,오토,2014.11,휘발유,"119,747",흰색,490,옵션
,,,,[ 2015 ],,,,,
2021-11-26,32?일,?더럭셔리그랜저 2.7 LPI [무],오토,2009.10,LPG,"123,360",은색,470,옵션
,,,,[ 2010 ],,,,,
2021-11-26,32?일,?코란도투리스모 TX 플러스 4WD 9인승,오토,2016.03,경유,"39,157",검정색,"1,140",옵션
,,,,[ 2016 ],,,,,
2021-11-26,45?일,?액티언스포츠 4WD AX7 YOUTH [무],오토,2008.03,경유,"179,203",은색,999,옵션
,,,,[ 2008 ],,,,,
2021-11-26,45?일,?뉴SM3(신형) LE [무],오토,2013.02,휘발유,"137,068",쥐색,430,옵션
,,,,[ 2013 ],,,,,
2021-11-26,45?일,?소나타뉴라이즈 2.0 스마트 [무],오토,2017.10,휘발유,"52,463",검정색,"1,590",옵션
,,,,[ 2018 ],,,,,
2021-11-26,45?일,?뉴A6 3.0 FSI 콰트로 [무],오토,2006.06,휘발유,"140,988",다크블루,290,옵션
,,,,[ 2006 ],,,,,
2021-11-26,49?일,?올뉴K3 G1.6 럭셔리,오토,2018.06,휘발유,"116,226",흰색,"1,050",옵션
,,,,[ 2018 ],,,,,
2021-11-26,49?일,?그랜저IG 3.0 LPI 익스클루시브(렌터카),오토,2017.06,LPG,"100,807",검정색,"9,999",옵션
,,,,[ 2018 ],,,,,
2021-11-26,51?일,?뉴쏘렌토 2WD 2.5 WGT LX 레저팩 [무],오토,2006.10,경유,"121,055",은색,1,옵션
,,,,[ 2007 ],,,,,
2021-11-26,44?일,?뉴E-클래스 E300 아방가르드 [무],오토,2012.09,휘발유,"132,714",쥐색,"1,050",옵션
,,,,[ 2012 ],,,,,
2021-11-26,44?일,?라세티프리미어 ID CDX [무],오토,2010.11,휘발유,"177,838",다크그레이,320,옵션
,,,,[ 2011 ],,,,,
2021-11-26,43?일,?렉스턴W RX7 4WD 럭셔리,오토,2014.02,경유,"151,114",다크그레이,820,옵션
,,,,[ 2014 ],,,,,
2021-11-26,43?일,?G80 3.3 GDI 럭셔리 [무],오토,2017.10,휘발유,"106,000",검정색,"2,290",옵션
,,,,[ 2018 ],,,,,
2021-11-26,43?일,?그랜저HG HG300 PRIME [무],오토,2011.08,휘발유,"108,000",검정색,11,옵션
,,,,[ 2011 ],,,,,
2021-11-26,43?일,?올뉴쏘렌토 2WD 2.0 노블레스 스페셜 [무],오토,2014.10,경유,"102,192",다크그레이,"1,770",옵션
,,,,[ 2015 ],,,,,
2021-11-26,42?일,?말리부 LTZ 디럭스 블랙휠 [무],오토,2012.01,휘발유,"139,596",쥐색,550,옵션
,,,,[ 2012 ],,,,,
2021-11-26,43?일,?골프 7세대 1.6 TDI [무],오토,2013.07,경유,"144,839",은색,730,옵션
,,,,[ 2013 ],,,,,
2021-11-26,43?일,?코란도C CLUBBY 2WD PARK [무],오토,2011.03,경유,"80,000",검정색,11,옵션
,,,,[ 2011 ],,,,,
2021-11-26,39?일,?베뉴 1.6 스마트 [무],오토,2020.04,휘발유,"30,245",다크블루,"1,490",옵션
,,,,[ 2020 ],,,,,
2021-11-26,39?일,?Q3 35 TDI 콰트로 프레스티지 [무],오토,2015.03,경유,"133,033",흰색,"1,830",옵션
,,,,[ 2015 ],,,,,
2021-11-26,39?일,?SM5뉴임프레션 LE 기본형 [무],오토,2010.01,휘발유,"158,745",은회색,230,옵션
,,,,[ 2010 ],,,,,
2021-11-26,39?일,?베리 뉴 티볼리 가솔린 1.5 2WD V5 [무],오토,2019.07,휘발유,"20,563",다크블루,"1,890",옵션
,,,,[ 2020 ],,,,,
2021-11-26,39?일,?베라쿠르즈 2WD 300X 밸류 [무],오토,2007.11,경유,"193,415",은색,560,옵션
,,,,[ 2007 ],,,,,
2021-11-25,38?일,?그랜저HG HG220 MODERN [무],오토,2014.11,경유,"216,000",흰색,700,옵션
,,,,[ 2014 ],,,,,
2021-11-25,38?일,?디스커버리 스포츠 2.0 TD4 SE(150PS) [무],오토,2017.11,경유,"48,000",다크그레이,"2,790",옵션
,,,,[ 2017 ],,,,,
2021-11-25,41?일,?더뉴QM6 2.0 LPE LE 2WD [무],오토,2020.03,LPG,"80,422",흰색,"1,950",옵션
,,,,[ 2020 ],,,,,
2021-11-25,38?일,?코나 1.6 터보 2WD 모던,오토,2018.12,휘발유,"112,000",흰색,98,옵션
,,,,[ 2019 ],,,,,
2021-11-25,38?일,?올란도 LT 세이프티팩 [무],오토,2015.05,경유,"110,352",흰색,"7,000",옵션
,,,,[ 2015 ],,,,,
2021-11-25,38?일,?스파크 LT 기본형,오토,2012.11,휘발유,"113,851",은색,"3,333",옵션
,,,,[ 2012 ],,,,,
2021-11-25,42?일,?포터2 카고(CRDI) [무],오토,2014.01,경유,"71,397",파란색,"1,190",옵션
,,,,[ 2014 ],,,,,
2021-11-25,42?일,?포터2 카고(CRDI) 초장축 슈퍼캡 [무],수동,2016.03,경유,"110,000",청색,"9,999",옵션
,,,,[ 2016 ],,,,,
2021-11-25,43?일,?포터2 카고(CRDI) 초장축 슈퍼캡 하이슈퍼 [무],오토,2011.10,경유,"271,878",흰색,550,옵션
,,,,[ 2011 ],,,,,
2021-11-25,43?일,?뉴 다마스 5인승 코치 리빅 [무],수동,2020.09,LPG,"35,735",흰색,770,옵션
,,,,[ 2020 ],,,,,
2021-11-25,43?일,?더뉴레이 시그니처 [무],오토,2021.02,휘발유,"8,908",다크그레이,"1,570",옵션
,,,,[ 2021 ],,,,,
2021-11-25,43?일,?알티마 2.5 [무],오토,2015.12,휘발유,"90,423",다크그레이,960,옵션
,,,,[ 2016 ],,,,,
2021-11-25,43?일,?뉴 i30 1.6 VGT 유니크 [무],오토,2012.02,경유,"216,992",흰색,490,옵션
,,,,[ 2012 ],,,,,
2021-11-25,50?일,?S-클래스-W222 S500L,오토,2015.05,휘발유,"180,000",검정색,"4,350",옵션
,,,,[ 2015 ],,,,,
2021-11-25,49?일,?코란도C CLUBBY 2WD PARK,오토,2011.09,경유,"100,000",흰색,599,옵션
,,,,[ 2011 ],,,,,
2021-11-25,49?일,?봉고3트럭 4WD [무],수동,2014.04,경유,"88,599",청색,"1,200",옵션
,,,,[ 2014 ],,,,,
2021-11-25,48?일,?제네시스쿠페 200 Turbo P,오토,2009.02,휘발유,"155,047",흰색,450,옵션
,,,,[ 2009 ],,,,,
2021-11-25,44?일,?싼타페 더 프라임 E-VGT R2.0 2WD 프리미엄,오토,2016.11,경유,"115,000",다크그레이,"1,640",옵션
,,,,[ 2017 ],,,,,
2021-11-25,30?일,?SM6 2.0 LPe PE(렌터카) [무],오토,2018.06,LPG,"158,594",흰색,"1,000",옵션
,,,,[ 2019 ],,,,,
2021-11-25,30?일,?올 뉴 카니발 7인승 하이리무진 프레지던트 [무],오토,2016.01,경유,"118,939",검정색,"2,850",옵션
,,,,[ 2016 ],,,,,
2021-11-25,31?일,?뉴SM3(신형) PE [무],오토,2010.06,휘발유,"105,000",검정색,290,옵션
,,,,[ 2010 ],,,,,
2021-11-25,35?일,?K7 VG350 노블레스 [무],오토,2010.03,휘발유,"120,157",검정색,620,옵션
,,,,[ 2010 ],,,,,
2021-11-25,33?일,?포터2 내장탑 초장축 슈퍼캡(CRDI) 스마트,수동,2016.12,경유,"111,338",갈색,10,옵션
,,,,[ 2017 ],,,,,
2021-11-25,35?일,?스포티지 더 볼드 2.0 가솔린 2WD 럭셔리 [무],오토,2018.10,휘발유,"53,499",흰색,"1,910",옵션
,,,,[ 2019 ],,,,,
2021-11-25,35?일,?소나타더브릴리언트 LPI 프리미엄 [무],오토,2013.02,LPG,"122,340",은색,770,옵션
,,,,[ 2013 ],,,,,
2021-11-25,36?일,?QM6 가솔린 2WD LE [무],오토,2018.08,휘발유,"40,000",검정색,"2,030",옵션
,,,,[ 2019 ],,,,,
2021-11-25,36?일,?뉴토러스 2.0 LIMITED 에코부스트,오토,2013.03,휘발유,"120,000",검정색,769,옵션
,,,,[ 2013 ],,,,,
2021-11-25,22?일,?아반떼 하이브리드 HDELII 기본형 [무],오토,2012.05,휘발유 하이브리드,"120,000",은색,395,옵션
,,,,[ 2012 ],,,,,
2021-11-25,23?일,?EQ900 3.8 GDI AWD 프리미엄 럭셔리 [무],오토,2017.04,휘발유,"66,000",검정색,"4,070",옵션
,,,,[ 2018 ],,,,,
2021-11-25,22?일,?쏘렌토R 2WD 2.0 TLX 최고급형 [무],오토,2011.09,경유,"192,253",다크블루,770,옵션
,,,,[ 2012 ],,,,,
2021-11-25,23?일,?레인지로버 4세대 4.4 SDV8 VOGUE SE 디젤,오토,2014.02,경유,"161,414",흰색,"8,500",옵션
,,,,[ 2014 ],,,,,
2021-11-25,23?일,?쏘렌토R 4WD 2.2 LIMITED 고급형 [무],오토,2010.03,경유,"34,000",검정색,11,옵션
,,,,[ 2010 ],,,,,
2021-11-25,23?일,?E-클래스(W213) E300 AMG LINE [무],오토,2017.06,휘발유,"65,000",흰색,"4,699",옵션
,,,,[ 2017 ],,,,,
2021-11-25,23?일,?스파크 LT 기본형 [무],오토,2015.06,휘발유,"68,104",갈색,490,옵션
,,,,[ 2015 ],,,,,
2021-11-25,24?일,?뉴3-SERIES 320I 세단 [무],오토,2007.08,휘발유,"210,000",검정색,"9,999",옵션
,,,,[ 2007 ],,,,,
2021-11-25,24?일,?포터2 더블캡(CRDI) 초장축 HI-SUPER [무],수동,2011.07,경유,"162,574",흰색,780,옵션
,,,,[ 2012 ],,,,,
2021-11-25,24?일,?레이 밴 고급형 [무],오토,2015.09,휘발유,"168,756",다크그레이,460,옵션
,,,,[ 2016 ],,,,,
2021-11-25,24?일,?뉴스포티지 2WD LX 레져형 [무],오토,2008.01,경유,"69,677",은색,410,옵션
,,,,[ 2008 ],,,,,
2021-11-25,24?일,?더 뉴 그랜저 IG 2.5 프리미엄 초이스 [무],오토,2020.07,휘발유,"33,310",검정색,"2,870",옵션
,,,,[ 2020 ],,,,,
2021-11-25,27?일,?올뉴마티즈 시티 일반형 [무],오토,2008.04,휘발유,"144,243",은색,129,옵션
,,,,[ 2008 ],,,,,
2021-11-25,28?일,?레이 디럭스 [무],오토,2013.10,휘발유,"150,000",하늘색,499,옵션
,,,,[ 2014 ],,,,,
2021-11-25,30?일,?더뉴레이 럭셔리,오토,2018.04,휘발유,"91,000",흰색,850,옵션
,,,,[ 2018 ],,,,,
2021-11-25,31?일,?올뉴쏘렌토 2WD 2.0 노블레스 [무],오토,2016.01,경유,"110,157",다크그레이,"1,840",옵션
,,,,[ 2016 ],,,,,
2021-11-25,30?일,?제네시스DH G330 모던 [무],오토,2014.08,휘발유,"124,466",검정색,"1,670",옵션
,,,,[ 2015 ],,,,,
2021-11-25,30?일,?뉴모닝 LX 기본형 블랙프리미엄 [무],오토,2010.11,휘발유,"113,187",다크그레이,240,옵션
,,,,[ 2011 ],,,,,
2021-11-25,28?일,?그랜저 IG 하이브리드 프리미엄,오토,2017.06,휘발유 하이브리드,"46,292",흰색,"2,350",옵션
,,,,[ 2018 ],,,,,
2021-11-25,28?일,?카니발R 그랜드 GLX 최고급형 [무],오토,2011.11,경유,"274,006",검정색,420,옵션
,,,,[ 2011 ],,,,,
2021-11-25,27?일,?그랜드스타렉스밴 3인 CVX 밸류,오토,2007.12,경유,"110,000",흰색,689,옵션
,,,,[ 2008 ],,,,,
2021-11-25,28?일,?티볼리 아머 TX 2WD,오토,2018.12,휘발유,"127,000",흰색,"1,200",옵션
,,,,[ 2019 ],,,,,
2021-11-25,29?일,?A7(4K8) 50 TDI 콰트로 프리미엄 [무],오토,2020.07,경유,"31,535",검정색,"5,555",옵션
,,,,[ 2020 ],,,,,
2021-11-25,28?일,?K7 VG270 럭셔리 프리미엄 [무],오토,2010.07,휘발유,"129,205",검정색,660,옵션
,,,,[ 2011 ],,,,,
2021-11-25,21?일,?싼타페DM 4WD 2.2 EXCLUSIVE 스페셜 [무],오토,2012.06,경유,"74,259",쥐색,"1,630",옵션
,,,,[ 2013 ],,,,,
2021-11-25,20?일,?스파크 LS STAR,오토,2012.02,휘발유,"129,895",검정색,"3,333",옵션
,,,,[ 2012 ],,,,,
2021-11-25,20?일,?포터2 카고(CRDI),수동,2007.12,경유,"177,147",청색,450,옵션
,,,,[ 2008 ],,,,,
2021-11-25,22?일,?그랜저IG 2.2 VGT 모던,오토,2017.12,경유,"128,000",쥐색,11,옵션
,,,,[ 2017 ],,,,,
2021-11-25,21?일,?티볼리 1.6 VX [무],오토,2017.04,휘발유,"46,000",흰색,"1,450",옵션
,,,,[ 2017 ],,,,,
2021-11-25,21?일,?투싼iX 2WD VGT LX20 럭셔리 [무],오토,2011.10,경유,"191,615",은색,610,옵션
,,,,[ 2012 ],,,,,
2021-11-25,17?일,?뉴SM5 SE [무],오토,2007.07,휘발유,"137,232",검정색,150,옵션
,,,,[ 2007 ],,,,,
2021-11-25,16?일,?소나타하이브리드 YF HEV PREMIER [무],오토,2012.02,휘발유 하이브리드,"259,333",은색,420,옵션
,,,,[ 2012 ],,,,,
2021-11-25,13?일,?윈스톰 7인 2WD LT 고급형 [무],오토,2007.09,경유,"109,296",은색,250,옵션
,,,,[ 2007 ],,,,,
2021-11-25,13?일,?레이 디럭스,오토,2015.02,휘발유,"130,000",하늘색,550,옵션
,,,,[ 2016 ],,,,,
2021-11-25,13?일,?로체이노베이션 LX20 LPI 기본형 스페셜 [무],오토,2010.02,LPG,"87,000",흰색,440,옵션
,,,,[ 2010 ],,,,,
2021-11-25,14?일,?더뉴모닝 럭셔리 [무],오토,2016.11,휘발유,"47,523",쥐색,720,옵션
,,,,[ 2016 ],,,,,
2021-11-25,14?일,?스타렉스 12인 SVX 점보,오토,2004.12,경유,"103,809",은색투톤,250,옵션
,,,,[ 2005 ],,,,,
2021-11-25,14?일,?올뉴모닝 럭셔리 [무],오토,2014.10,휘발유,"47,707",진주색,650,옵션
,,,,[ 2015 ],,,,,
2021-11-25,15?일,?뉴XF 3.0 D 럭셔리 [무],오토,2013.10,경유,"107,110",흰색,"9,999",옵션
,,,,[ 2013 ],,,,,
2021-11-25,14?일,?봉고3트럭 1.2톤 초장축 킹캡 CRDi GLX [무],수동,2012.10,경유,"194,813",흰색,690,옵션
,,,,[ 2013 ],,,,,
2021-11-25,14?일,?i30 1.6 VVT 럭셔리 [무],오토,2008.08,휘발유,"60,800",은색,350,옵션
,,,,[ 2008 ],,,,,
2021-11-25,14?일,?QM3 RE [무],오토,2016.09,경유,"50,000",다크그레이,"1,079",옵션
,,,,[ 2016 ],,,,,
2021-11-25,14?일,?YF소나타 PRIME 고급형,오토,2010.05,휘발유,"99,000",쥐색,250,옵션
,,,,[ 2010 ],,,,,
2021-11-25,15?일,?올 뉴 카니발 9인승 럭셔리 [무],오토,2017.07,경유,"170,000",흰색,10,옵션
,,,,[ 2018 ],,,,,
2021-11-25,15?일,?봉고3트럭 내장탑 1톤 초장축 킹캡 CRDi [무],오토,2018.05,경유,"32,357",흰색,"1,850",옵션
,,,,[ 2019 ],,,,,
2021-11-25,15?일,?뉴스포티지 2WD TLX 고급형,오토,2009.09,경유,"164,644",은색,320,옵션
,,,,[ 2010 ],,,,,
2021-11-25,10?일,?5-SERIES 528I [무],오토,2013.02,휘발유,"106,737",흰색,"2,000",옵션
,,,,[ 2013 ],,,,,
2021-11-25,10?일,?K7 VG270 LPI 럭셔리 [무],오토,2010.11,LPG,"178,214",은회색,22,옵션
,,,,[ 2010 ],,,,,
2021-11-25,10?일,?더뉴그랜드스타렉스 밴 3인승 LPI [무],오토,2018.01,LPG,"56,327",다크그레이,"2,000",옵션
