판매일,기간,차량/세부모델,미션,연식,연료,주행거리,색상,가격,옵션
2022-01-28,1058?일,?엑센트신형 1.4VVT 모던 [무],오토,2015.04,휘발유,"52,136",검정색,740,옵션
,,,,[ 2015 ],,,,,
2022-01-28,1058?일,?스파크 LS 기본형 [무],오토,2015.04,휘발유,"97,470",흰색,450,옵션
,,,,[ 2015 ],,,,,
2022-01-28,1051?일,?그랜드스타렉스밴 5인 CVX 디럭스 [무],오토,2014.12,경유,"109,624",흰색,"1,230",옵션
,,,,[ 2014 ],,,,,
2022-01-28,1051?일,?그랜드스타렉스 12인 스마트,오토,2015.12,경유,"138,999",흰색,"1,340",옵션
,,,,[ 2016 ],,,,,
2022-01-28,1051?일,?뉴 MKZ 3.5 [무],오토,2012.08,휘발유,"77,475",은색,930,옵션
,,,,[ 2012 ],,,,,
2022-01-28,1046?일,?더뉴모닝 디럭스 [무],오토,2015.03,휘발유,"68,673",갈대색,620,옵션
,,,,[ 2016 ],,,,,
2022-01-28,1044?일,?NF소나타 N20 LUXURY,오토,2008.01,휘발유,"54,158",흰색,395,옵션
,,,,[ 2008 ],,,,,
2022-01-28,1040?일,?포터2 더블캡(CRDI) 초장축 [무],오토,2015.11,경유,"80,674",흰색,"1,250",옵션
,,,,[ 2016 ],,,,,
2022-01-28,1039?일,?K3 1.6GDI 디럭스 [무],오토,2015.08,휘발유,"70,878",다크그레이,830,옵션
,,,,[ 2015 ],,,,,
2022-01-28,1039?일,?올뉴카렌스 2.0 LPI 럭셔리 [무],오토,2016.02,LPG,"82,921",은색,"1,130",옵션
,,,,[ 2016 ],,,,,
2022-01-28,1035?일,?레이 디럭스 [무],오토,2014.02,휘발유,"41,588",은색,665,옵션
,,,,[ 2014 ],,,,,
2022-01-28,1037?일,?K3 1.6GDI 디럭스 [무],오토,2015.10,휘발유,"56,451",은색,830,옵션
,,,,[ 2015 ],,,,,
2022-01-28,1035?일,?아반떼AD 1.6 GDI 스타일,오토,2016.03,휘발유,"23,786",은색,980,옵션
,,,,[ 2016 ],,,,,
2022-01-28,1035?일,?더뉴K5 2.0 LPI 디럭스 [무],오토,2015.02,LPG,"101,771",다크그레이,830,옵션
,,,,[ 2015 ],,,,,
2022-01-28,1037?일,?레이 디럭스 [무],오토,2014.02,휘발유,"66,895",은색,630,옵션
,,,,[ 2014 ],,,,,
2022-01-28,1032?일,?싼타페 더 프라임 E-VGT R2.0 4WD 프리미엄 [무],오토,2016.05,경유,"9,000",검정색,"2,070",옵션
,,,,[ 2016 ],,,,,
2022-01-28,1032?일,?아반떼AD 1.6 GDI 스타일 [무],오토,2016.04,휘발유,"78,295",은색,990,옵션
,,,,[ 2016 ],,,,,
2022-01-28,1030?일,?레이 디럭스 [무],오토,2014.02,휘발유,"54,421",은색,700,옵션
,,,,[ 2014 ],,,,,
2022-01-28,1030?일,?레이 디럭스 [무],오토,2014.03,휘발유,"52,035",은색,650,옵션
,,,,[ 2014 ],,,,,
2022-01-28,1030?일,?레이 디럭스 [무],오토,2014.03,휘발유,"53,632",은색,660,옵션
,,,,[ 2014 ],,,,,
2022-01-28,1030?일,?레이 디럭스 [무],오토,2014.03,휘발유,"93,141",은색,590,옵션
,,,,[ 2014 ],,,,,
2022-01-28,1030?일,?레이 밴 고급형 [무],오토,2014.03,휘발유,"48,124",은색,670,옵션
,,,,[ 2014 ],,,,,
2022-01-28,1030?일,?봉고3트럭 1톤 초장축 더블캡 CRDi [무],오토,2013.05,경유,"78,846",청색,930,옵션
,,,,[ 2013 ],,,,,
2022-01-28,1030?일,?아반떼AD 1.6 GDI 스타일,오토,2016.03,휘발유,"26,442",은색,"1,030",옵션
,,,,[ 2016 ],,,,,
2022-01-28,1030?일,?레이 밴 고급형 [무],오토,2014.02,휘발유,"80,344",은색,540,옵션
,,,,[ 2014 ],,,,,
2022-01-28,1029?일,?더뉴모닝 럭셔리 [무],오토,2016.07,휘발유,"63,000",베이지색,720,옵션
,,,,[ 2016 ],,,,,
2022-01-28,1029?일,?에쿠스(신형) VS380 프레스티지 VVIP PACK [무],오토,2014.05,휘발유,"82,556",검정색,"3,290",옵션
,,,,[ 2015 ],,,,,
2022-01-28,1012?일,?티볼리 1.6 VX [무],오토,2016.05,휘발유,"19,632",쥐색,"1,350",옵션
,,,,[ 2016 ],,,,,
2022-01-28,1010?일,?코란도투리스모 LT 4WD 11인승 [무],오토,2013.06,경유,"105,437",은색,"1,040",옵션
,,,,[ 2014 ],,,,,
2022-01-28,1010?일,?그랜저HG LPG HG300 이그젝큐티브 [무],오토,2012.01,LPG,"126,833",흰색,"1,390",옵션
,,,,[ 2012 ],,,,,
2022-01-28,1009?일,?뉴SM3(신형) SE [무],오토,2011.02,휘발유,"89,353",쥐색,460,옵션
,,,,[ 2011 ],,,,,
2022-01-28,1009?일,?스포티지R 2WD TLX 최고급형 [무],오토,2011.07,경유,"104,156",빨간색,950,옵션
,,,,[ 2012 ],,,,,
2022-01-28,1005?일,?LF 소나타 2.0 스마트 [무],오토,2014.05,휘발유,"121,941",검정색,"1,000",옵션
,,,,[ 2015 ],,,,,
2022-01-28,1003?일,?아반떼신형(HD) 1.6 S16 프리미어 [무],오토,2010.07,휘발유,"112,743",은색,390,옵션
,,,,[ 2010 ],,,,,
2022-01-28,990?일,?올뉴투싼 디젤 2.0 4WD 모던 [무],오토,2015.05,경유,"114,866",검정색,"1,450",옵션
,,,,[ 2016 ],,,,,
2022-01-28,988?일,?뉴C-클래스 C63 AMG 세단 [무],오토,2012.07,휘발유,"77,000",검정색,"2,970",옵션
,,,,[ 2012 ],,,,,
2022-01-28,987?일,?봉고3트럭 1톤 초장축 킹캡 CRDi [무],오토,2015.11,경유,"27,989",흰색,990,옵션
,,,,[ 2016 ],,,,,
2022-01-28,983?일,?그랜저HG LPG HG300 MODERN [무],오토,2016.02,LPG,"130,684",검정색,"1,250",옵션
,,,,[ 2016 ],,,,,
2022-01-28,983?일,?그랜드스타렉스밴 3인 스마트 [무],오토,2017.02,경유,"89,804",은색,"1,370",옵션
,,,,[ 2017 ],,,,,
2022-01-28,982?일,?레이 디럭스 스페셜 [무],오토,2016.11,휘발유,0,흰색,1,옵션
,,,,[ 2016 ],,,,,
2022-01-28,981?일,?LF 소나타 LPI 스마트 [무],오토,2015.06,LPG,"98,017",흰색,980,옵션
,,,,[ 2015 ],,,,,
2022-01-28,981?일,?K5 MX 2.0 LPI 럭셔리 [무],오토,2016.03,LPG,"98,323",흰색,"1,090",옵션
,,,,[ 2016 ],,,,,
2022-01-28,981?일,?뉴토러스 3.5 LIMITED [무],오토,2010.07,휘발유,"108,888",은색,700,옵션
,,,,[ 2010 ],,,,,
2022-01-28,981?일,?LF 소나타 LPI 스마트 [무],오토,2014.07,LPG,"149,151",흰색,760,옵션
,,,,[ 2015 ],,,,,
2022-01-28,981?일,?아반떼AD 1.6 GDI 스타일 [무],오토,2015.10,휘발유,"119,112",흰색,860,옵션
,,,,[ 2016 ],,,,,
2022-01-28,980?일,?프라이드신형 4DR 1.6 CVVT SLX [무],오토,2011.09,휘발유,"69,006",은색,390,옵션
,,,,[ 2011 ],,,,,
2022-01-28,976?일,?더뉴K7 LPI 3.0 럭셔리 [무],오토,2015.03,LPG,"103,454",검정색,"1,350",옵션
,,,,[ 2015 ],,,,,
2022-01-28,974?일,?K5 SX 2.0 LPI 럭셔리 [무],오토,2016.07,LPG,"93,332",흰색,"1,090",옵션
,,,,[ 2016 ],,,,,
2022-01-28,1039?일,?더뉴모닝 바이퓨얼 스마트 [무],오토,2015.03,휘발유/LPG겸,"84,204",흰색,480,옵션
,,,,[ 2016 ],,,,,
2022-01-28,1039?일,?아반떼AD 1.6 GDI 스타일 [무],오토,2016.03,휘발유,"36,804",다크블루,"1,080",옵션
,,,,[ 2016 ],,,,,
2022-01-28,1038?일,?제네시스DH G330 모던 AWD [무],오토,2016.05,휘발유,"21,825",검정색,"3,300",옵션
,,,,[ 2016 ],,,,,
2022-01-28,1033?일,?뉴코란도C 2.0 CVS 2WD 고급형,수동,2014.01,경유,"64,043",은색,595,옵션
,,,,[ 2014 ],,,,,
2022-01-28,1019?일,?그랜드스타렉스밴 5인 스마트 [무],오토,2016.09,경유,"41,116",은색,"1,650",옵션
,,,,[ 2017 ],,,,,
2022-01-28,1018?일,?올뉴K7 3.0 LPI 프레스티지 [무],오토,2016.06,LPG,"56,861",쥐색,"1,830",옵션
,,,,[ 2016 ],,,,,
2022-01-28,1016?일,?레이 바이퓨얼 럭셔리 패밀리 [무],오토,2013.09,휘발유/LPG겸,"64,755",파란색,790,옵션
,,,,[ 2013 ],,,,,
2022-01-28,1015?일,?뉴 다마스 2인승 판넬밴 [무],수동,2017.02,LPG,"61,948",청색,470,옵션
,,,,[ 2017 ],,,,,
2022-01-28,1015?일,?뉴 다마스 2인승 판넬밴 [무],수동,2014.10,LPG,"61,222",흰색,430,옵션
,,,,[ 2014 ],,,,,
2022-01-28,974?일,?포터2 더블캡(CRDI) 초장축 PLUS [무],오토,2015.10,경유,"56,736",흰색,"1,270",옵션
,,,,[ 2016 ],,,,,
2022-01-28,974?일,?LF 소나타 LPI 스마트 [무],오토,2016.03,LPG,"101,426",검정색,990,옵션
,,,,[ 2016 ],,,,,
2022-01-28,974?일,?그랜저HG LPG HG300 MODERN [무],오토,2015.03,LPG,"150,368",검정색,"1,130",옵션
,,,,[ 2015 ],,,,,
2022-01-28,974?일,?더 넥스트 스파크 1.0 가솔린 LT [무],오토,2016.03,휘발유,"62,485",은색,640,옵션
,,,,[ 2016 ],,,,,
2022-01-28,974?일,?그랜드스타렉스 12인 모던 [무],오토,2015.11,경유,"129,791",은색,"1,340",옵션
,,,,[ 2016 ],,,,,
2022-01-28,974?일,?스파크 LS Plus [무],오토,2015.04,휘발유,"92,261",흰색,420,옵션
,,,,[ 2015 ],,,,,
2022-01-28,974?일,?아반떼AD 1.6 LPI 스타일 [무],오토,2016.03,LPG,"79,176",다크그레이,970,옵션
,,,,[ 2016 ],,,,,
2022-01-28,974?일,?K5 MX 2.0 스타일 에디션 [무],오토,2017.07,휘발유,"35,259",흰색,"1,570",옵션
,,,,[ 2018 ],,,,,
2022-01-28,974?일,?올뉴K7 3.0 LPI 럭셔리 [무],오토,2016.05,LPG,"115,627",검정색,"1,600",옵션
,,,,[ 2016 ],,,,,
2022-01-28,973?일,?SM7노바 3.5 RE35 [무],오토,2014.12,휘발유,"91,038",검정색,"1,210",옵션
,,,,[ 2015 ],,,,,
2022-01-28,973?일,?토러스 3.5 LIMITED,오토,2008.05,휘발유,"182,620",베이지색,270,옵션
,,,,[ 2008 ],,,,,
2022-01-28,970?일,?카니발R 그랜드 GLX 최고급형,오토,2010.04,경유,"229,172",검정색,590,옵션
,,,,[ 2010 ],,,,,
2022-01-28,970?일,?그랜저HG LPG HG300 MODERN [무],오토,2015.08,LPG,"104,571",흰색,"1,490",옵션
,,,,[ 2016 ],,,,,
2022-01-28,962?일,?올뉴투싼 디젤 1.7 2WD 스타일 [무],오토,2015.10,경유,"101,201",흰색,"1,120",옵션
,,,,[ 2016 ],,,,,
2022-01-28,956?일,?SM3 네오 LE [무],오토,2018.06,휘발유,"12,000",쥐색,"1,270",옵션
,,,,[ 2018 ],,,,,
2022-01-28,958?일,?포터2 더블캡(CRDI) 초장축 프리미엄 [무],오토,2018.01,경유,"31,839",청색,"1,650",옵션
,,,,[ 2018 ],,,,,
2022-01-28,956?일,?싼타페CM 2WD(2.0VGT) MLX 고급형 [무],오토,2009.06,경유,"160,000",은색,460,옵션
,,,,[ 2009 ],,,,,
2022-01-28,955?일,?더뉴모하비 4WD 프레지던트 7인 [무],오토,2016.05,경유,"86,200",검정색,"2,900",옵션
,,,,[ 2017 ],,,,,
2022-01-28,1100?일,?아반떼AD 1.6 GDI 스마트 [무],오토,2015.12,휘발유,"106,758",흰색,860,옵션
,,,,[ 2016 ],,,,,
2022-01-28,1100?일,?아반떼AD 1.6 GDI 스타일 [무],오토,2015.10,휘발유,"116,855",흰색,820,옵션
,,,,[ 2016 ],,,,,
2022-01-28,1094?일,?뉴라보 롱카고 DLX [무],수동,2014.03,LPG,"11,461",흰색,430,옵션
,,,,[ 2014 ],,,,,
2022-01-28,1100?일,?아반떼AD 1.6 GDI 스타일 [무],오토,2015.12,휘발유,"65,202",흰색,890,옵션
,,,,[ 2016 ],,,,,
2022-01-28,1095?일,?올 뉴 카니발 9인승 럭셔리 [무],오토,2016.01,경유,"92,056",검정색,"1,890",옵션
,,,,[ 2016 ],,,,,
2022-01-28,1095?일,?스파크 밴,오토,2013.08,휘발유,"31,653",흰색,290,옵션
,,,,[ 2014 ],,,,,
2022-01-28,1162?일,?시로코 2.0 TSI R [무],오토,2012.09,휘발유,"110,703",파란색,"1,810",옵션
,,,,[ 2013 ],,,,,
2022-01-28,431?일,?LF 소나타 LPI 스마트,오토,2016.10,LPG,"163,096",은색,590,옵션
,,,,[ 2017 ],,,,,
2022-01-28,431?일,?올란도 LPGI LT 세이프티팩,오토,2016.12,LPG,"70,224",은색,"1,140",옵션
,,,,[ 2017 ],,,,,
2022-01-28,431?일,?K5 MX 2.0 LPI 럭셔리 A/T [무],오토,2016.12,LPG,"144,032",다크블루,870,옵션
,,,,[ 2017 ],,,,,
2022-01-28,774?일,?그랜드스타렉스 11인 4WD 왜건 CVX 프리미엄 [무],오토,2014.08,경유,"168,576",은색,"1,350",옵션
,,,,[ 2015 ],,,,,
2022-01-28,774?일,?테라칸 4WD EX250 기본형 [무],오토,2003.08,경유,"250,000",은색,140,옵션
,,,,[ 2003 ],,,,,
2022-01-28,779?일,?쿠퍼 브릭레인 에디션 [무],오토,2012.09,휘발유,"100,658",하늘색,950,옵션
,,,,[ 2013 ],,,,,
2022-01-28,779?일,?그랜드스타렉스 12인 스마트 [무],오토,2015.12,경유,"71,961",은색,"1,580",옵션
,,,,[ 2016 ],,,,,
2022-01-28,779?일,?올 뉴 카니발 9인승 럭셔리 [무],오토,2016.03,경유,"67,429",검정색,"1,930",옵션
,,,,[ 2016 ],,,,,
2022-01-28,756?일,?K5 2.0 LPI [무],오토,2013.03,LPG,"127,294",흰색,690,옵션
,,,,[ 2013 ],,,,,
2022-01-28,753?일,?K5 SX 2.0 프레스티지 [무],오토,2015.11,휘발유,"75,841",다크그레이,"1,390",옵션
,,,,[ 2016 ],,,,,
2022-01-28,754?일,?뉴CLS-CLASS CLS63 AMG [무],오토,2011.06,휘발유,"162,000",흰색,"3,690",옵션
,,,,[ 2011 ],,,,,
2022-01-28,753?일,?봉고3트럭 윙바디 1톤 초장축 킹캡 CRDi DLX [무],오토,2016.12,경유,"188,368",흰색,860,옵션
,,,,[ 2017 ],,,,,
2022-01-28,753?일,?더뉴모하비 4WD 프레지던트 5인 [무],오토,2016.11,경유,"118,582",쥐색,"2,490",옵션
,,,,[ 2017 ],,,,,
2022-01-28,752?일,?레이 럭셔리 [무],오토,2012.07,휘발유,"166,734",흰색,450,옵션
,,,,[ 2012 ],,,,,
2022-01-28,751?일,?뉴3-SERIES 320I 세단 CP [무],오토,2005.09,휘발유,"93,776",흰색,510,옵션
,,,,[ 2005 ],,,,,
2022-01-28,751?일,?더뉴쏘렌토 디젤 2.2 2WD 노블레스 스페셜 [무],오토,2017.12,경유,"20,000",쥐색,"2,690",옵션
,,,,[ 2018 ],,,,,
2022-01-28,751?일,?아반떼신형(HD) 1.6 E16 디럭스 [무],오토,2009.09,휘발유,"100,000",흰색,290,옵션
,,,,[ 2010 ],,,,,
2022-01-28,764?일,?아반떼MD M16GDI LUXURY [무],오토,2011.05,휘발유,"90,000",흰색,590,옵션
,,,,[ 2012 ],,,,,
2022-01-28,763?일,?레이 럭셔리 [무],오토,2015.09,휘발유,"38,000",흰색,860,옵션
,,,,[ 2016 ],,,,,
2022-01-28,760?일,?뉴카렌스 LPI GX 최고급형 [무],오토,2012.04,LPG,"232,275",은색,380,옵션
,,,,[ 2012 ],,,,,
2022-01-28,760?일,?봉고3트럭 4WD 1톤 장축 표준캡 CRDi DLX [무],수동,2015.12,경유,"33,468",흰색,"1,050",옵션
,,,,[ 2016 ],,,,,
2022-01-28,759?일,?쿠퍼S 클럽맨 기본형 [무],오토,2015.12,휘발유,"30,000",다크블루,"2,390",옵션
,,,,[ 2016 ],,,,,
2022-01-28,750?일,?그랜저IG 3.0 LPI 모던 [무],오토,2017.09,LPG,"53,808",흰색,"2,340",옵션
,,,,[ 2018 ],,,,,
2022-01-28,750?일,?봉고3트럭 1톤 초장축 킹캡 CRDi [무],오토,2014.04,경유,"222,138",청색,640,옵션
,,,,[ 2014 ],,,,,
2022-01-28,750?일,?그랜드스타렉스 12인 모던 [무],오토,2016.10,경유,"92,169",은색,"1,485",옵션
,,,,[ 2017 ],,,,,
2022-01-28,750?일,?그랜드스타렉스 12인 모던 [무],오토,2015.11,경유,"81,900",은색,"1,360",옵션
,,,,[ 2016 ],,,,,
2022-01-28,750?일,?그랜드카니발 LIMITED [무],오토,2008.01,경유,"187,106",흰색,480,옵션
,,,,[ 2008 ],,,,,
2022-01-28,750?일,?스포티지R 4WD LIMITED,오토,2013.05,경유,"87,734",흰색,"1,170",옵션
,,,,[ 2013 ],,,,,
2022-01-28,781?일,?그랜저HG LPG HG300 프라임 [무],오토,2012.11,LPG,"134,141",흰색,"1,040",옵션
,,,,[ 2012 ],,,,,
2022-01-28,781?일,?올뉴K7 3.0 LPI 럭셔리 [무],오토,2016.07,LPG,"112,653",흰색,"1,720",옵션
,,,,[ 2016 ],,,,,
2022-01-28,815?일,?코란도투리스모 GT 4WD 11인승 [무],오토,2013.11,경유,"76,255",흰색,"1,080",옵션
,,,,[ 2014 ],,,,,
2022-01-28,781?일,?올뉴말리부 1.5 터보 LT 디럭스 [무],오토,2017.05,휘발유,"58,831",흰색,"1,690",옵션
,,,,[ 2017 ],,,,,
2022-01-28,781?일,?더 SUV 스포티지 디젤 2.0 2WD 노블레스 [무],오토,2017.01,경유,"94,701",검정색,"1,440",옵션
,,,,[ 2017 ],,,,,
2022-01-28,784?일,?S-클래스-W221 S500L [무],오토,2011.05,휘발유,"54,851",검정색,"3,450",옵션
,,,,[ 2011 ],,,,,
2022-01-28,784?일,?투싼iX 4WD VGT LMX20 프리미엄 [무],오토,2011.09,경유,"162,912",은색,690,옵션
,,,,[ 2012 ],,,,,
2022-01-28,828?일,?QM3 LE [무],오토,2015.10,경유,"122,056",검정색,820,옵션
,,,,[ 2015 ],,,,,
2022-01-28,827?일,?제네시스DH G380 프레스티지 AWD,오토,2016.01,휘발유,"22,765",청색,"3,150",옵션
,,,,[ 2016 ],,,,,
2022-01-28,821?일,?싼타페CM 2WD(2.0VGT) 스타일팩 [무],오토,2008.12,경유,"176,000",은색,440,옵션
,,,,[ 2009 ],,,,,
2022-01-28,919?일,?뉴E-클래스 E220 블루텍 아방가르드 스포츠 [무],오토,2015.06,경유,"52,620",흰색,"3,410",옵션
,,,,[ 2016 ],,,,,
2022-01-28,914?일,?뉴 투싼iX 디젤(E-VGT)2WD 모던 [무],오토,2013.10,경유,"111,813",흰색,"1,110",옵션
,,,,[ 2014 ],,,,,
2022-01-28,914?일,?더 SUV 스포티지 디젤 1.7 2WD 노블레스 [무],오토,2016.06,경유,"94,455",다크그레이,"1,560",옵션
,,,,[ 2016 ],,,,,
2022-01-28,914?일,?아반떼AD 1.6 GDI 스마트 스페셜 [무],오토,2016.07,휘발유,"131,655",흰색,890,옵션
,,,,[ 2017 ],,,,,
2022-01-28,910?일,?올 뉴 카니발 7인승 리무진 매직스페이스 [무],오토,2017.05,경유,"49,000",흰색,"2,930",옵션
,,,,[ 2018 ],,,,,
2022-01-28,814?일,?뉴카렌스 LPI GLX 최고급형 [무],오토,2007.05,LPG,"200,000",은색,270,옵션
,,,,[ 2007 ],,,,,
2022-01-28,813?일,?E-클래스(W213) E300 4MATIC 익스클루시브 [무],오토,2017.01,휘발유,"35,500",검정색,"5,300",옵션
,,,,[ 2017 ],,,,,
2022-01-28,809?일,?골프 5세대 2.0 GTI 3도어 [무],오토,2008.06,휘발유,"200,000",검정색,390,옵션
,,,,[ 2008 ],,,,,
2022-01-28,808?일,?더뉴레이 밴 [무],오토,2018.03,경유,"29,612",흰색,830,옵션
,,,,[ 2018 ],,,,,
2022-01-28,807?일,?LF 소나타 LPI 모던 [무],오토,2014.06,LPG,"109,263",쥐색,"1,060",옵션
,,,,[ 2015 ],,,,,
2022-01-28,807?일,?그랜저HG LPG HG300 MODERN [무],오토,2015.12,LPG,"89,996",검정색,"1,430",옵션
,,,,[ 2016 ],,,,,
2022-01-28,802?일,?투싼iX 2WD VGT LX20 럭셔리 [무],오토,2011.06,경유,"77,700",쥐색,940,옵션
,,,,[ 2012 ],,,,,
2022-01-28,802?일,?봉고3트럭 파워게이트 [무],오토,2018.01,경유,"64,499",청색,"1,500",옵션
,,,,[ 2018 ],,,,,
2022-01-28,802?일,?올뉴말리부 1.5 터보 LS 디럭스 [무],오토,2016.06,휘발유,"43,113",흰색,"1,430",옵션
,,,,[ 2016 ],,,,,
2022-01-28,987?일,?봉고3트럭 1톤 초장축 킹캡 CRDi [무],오토,2015.11,경유,"27,989",흰색,990,옵션
,,,,[ 2016 ],,,,,
2022-01-28,983?일,?그랜저HG LPG HG300 MODERN [무],오토,2016.02,LPG,"130,684",검정색,"1,250",옵션
,,,,[ 2016 ],,,,,
2022-01-28,983?일,?그랜드스타렉스밴 3인 스마트 [무],오토,2017.02,경유,"89,804",은색,"1,370",옵션
,,,,[ 2017 ],,,,,
2022-01-28,982?일,?레이 디럭스 스페셜 [무],오토,2016.11,휘발유,0,흰색,1,옵션
,,,,[ 2016 ],,,,,
2022-01-28,981?일,?LF 소나타 LPI 스마트 [무],오토,2015.06,LPG,"98,017",흰색,980,옵션
,,,,[ 2015 ],,,,,
2022-01-28,981?일,?K5 MX 2.0 LPI 럭셔리 [무],오토,2016.03,LPG,"98,323",흰색,"1,090",옵션
,,,,[ 2016 ],,,,,
2022-01-28,981?일,?뉴토러스 3.5 LIMITED [무],오토,2010.07,휘발유,"108,888",은색,700,옵션
,,,,[ 2010 ],,,,,
2022-01-28,981?일,?LF 소나타 LPI 스마트 [무],오토,2014.07,LPG,"149,151",흰색,760,옵션
,,,,[ 2015 ],,,,,
2022-01-28,981?일,?아반떼AD 1.6 GDI 스타일 [무],오토,2015.10,휘발유,"119,112",흰색,860,옵션
,,,,[ 2016 ],,,,,
2022-01-28,980?일,?프라이드신형 4DR 1.6 CVVT SLX [무],오토,2011.09,휘발유,"69,006",은색,390,옵션
,,,,[ 2011 ],,,,,
2022-01-28,925?일,?뉴모닝 SLX 고급형 [무],오토,2010.11,휘발유,"160,000",쥐색,240,옵션
,,,,[ 2011 ],,,,,
2022-01-28,925?일,?올뉴K7 2.4 GDI 프레스티지 [무],오토,2018.05,휘발유,"20,000",다크블루,"2,570",옵션
,,,,[ 2018 ],,,,,
2022-01-28,924?일,?봉고3트럭 4WD 장축 킹캡 [무],수동,2014.06,경유,"25,820",흰색,"1,230",옵션
,,,,[ 2014 ],,,,,
2022-01-28,907?일,?코나 1.6 터보 2WD 모던 아트 [무],오토,2018.03,휘발유,"33,570",검정색,"9,999",옵션
,,,,[ 2018 ],,,,,
2022-01-28,904?일,?LF 소나타 2.0 스마트 [무],오토,2016.02,휘발유,"33,167",검정색,"1,490",옵션
,,,,[ 2016 ],,,,,
2022-01-28,900?일,?모하비 4WD KV300 최고급형,오토,2010.01,경유,"139,242",흰색,"1,550",옵션
,,,,[ 2010 ],,,,,
2022-01-28,899?일,?K5 MX 2.0 프레스티지 [무],오토,2016.01,휘발유,"64,169",검정색,"1,450",옵션
,,,,[ 2016 ],,,,,
2022-01-28,898?일,?그랜저HG HG240 MODERN [무],오토,2016.08,휘발유,"79,000",검정색,"1,570",옵션
,,,,[ 2017 ],,,,,
2022-01-28,893?일,?올뉴크루즈 1.4 터보 LT [무],오토,2017.06,휘발유,"19,301",다크블루,"1,150",옵션
,,,,[ 2017 ],,,,,
2022-01-28,896?일,?베라쿠르즈 4WD 300VX 럭셔리,오토,2010.01,경유,"349,289",은색,530,옵션
,,,,[ 2010 ],,,,,
2022-01-28,892?일,?뉴쏘렌토 2WD 2.5 VGT TLX 최고급형 [무],오토,2008.11,경유,"135,512",은색,410,옵션
,,,,[ 2009 ],,,,,
2022-01-28,885?일,?더뉴모닝 럭셔리 [무],오토,2015.06,휘발유,"21,116",검정색,780,옵션
,,,,[ 2016 ],,,,,
2022-01-28,884?일,?더뉴레이 럭셔리 [무],오토,2018.04,휘발유,"10,118",흰색,"1,170",옵션
,,,,[ 2018 ],,,,,
2022-01-28,884?일,?그랜저HG LPG HG300 MODERN [무],오토,2016.04,LPG,"83,285",검정색,"1,470",옵션
,,,,[ 2016 ],,,,,
