판매일,기간,차량/세부모델,미션,연식,연료,주행거리,색상,가격,옵션
,,,,[ 2009 ],,,,,
2022-02-22,57?일,?G4렉스턴 디젤 2.2 4WD 프라임 [무],오토,2017.09,경유,"112,764",검정색,"2,090",옵션
,,,,[ 2018 ],,,,,
2022-02-22,12?일,?더뉴레이 밴 고급형 [무],오토,2019.11,휘발유,"70,000",베이지색,829,옵션
,,,,[ 2019 ],,,,,
2022-02-22,92?일,?뉴A4 2.0 TDI 콰트로 [무],오토,2013.04,경유,"100,000",흰색,"1,130",옵션
,,,,[ 2013 ],,,,,
2022-02-22,70?일,?올뉴모닝 바이퓨얼 스마트 [무],오토,2013.10,휘발유/LPG겸,"100,000",흰색,399,옵션
,,,,[ 2014 ],,,,,
2022-02-22,47?일,?아반떼AD 1.6 GDI 스마트,오토,2015.10,휘발유,"130,000",흰색,769,옵션
,,,,[ 2015 ],,,,,
2022-02-22,34?일,?올 뉴 카니발 7인승 리무진 프레지던트,오토,2015.12,경유,"210,000",검정색,"1,670",옵션
,,,,[ 2016 ],,,,,
2022-02-22,111?일,?그랜저IG 3.0 LPI 모던(렌터카) [무],오토,2017.04,LPG,"168,955",쥐색,"1,570",옵션
,,,,[ 2017 ],,,,,
2022-02-22,82?일,?싼타페TM 디젤 2.2 4WD 익스클루시브 [무],오토,2018.03,경유,"105,511",갈색,"2,430",옵션
,,,,[ 2019 ],,,,,
2022-02-22,33?일,?스파크 밴 [무],오토,2011.09,휘발유,"97,784",흰색,330,옵션
,,,,[ 2012 ],,,,,
2022-02-22,69?일,?그랜저TG Q240 기본형,오토,2007.07,휘발유,"250,048",은색,190,옵션
,,,,[ 2007 ],,,,,
2022-02-22,41?일,?더뉴레이 밴 고급형 [무],오토,2018.11,휘발유,"21,124",진주색,950,옵션
,,,,[ 2018 ],,,,,
2022-02-22,41?일,?코나 디젤 1.6 2WD 모던,오토,2019.02,경유,"106,838",쥐색,"1,420",옵션
,,,,[ 2019 ],,,,,
2022-02-22,109?일,?포터2 내장탑 초장축 슈퍼캡 [무],수동,2014.01,경유,"115,790",흰색,"1,010",옵션
,,,,[ 2014 ],,,,,
2022-02-22,85?일,?봉고3트럭 1톤 장축 킹캡 CRDi GX고급,수동,2008.07,휘발유,"156,608",청색,470,옵션
,,,,[ 2008 ],,,,,
2022-02-22,15?일,?윈스톰 7인 2WD LT 익스트림 [무],오토,2008.07,경유,"76,598",은색투톤,460,옵션
,,,,[ 2008 ],,,,,
2022-02-22,225?일,?코란도스포츠 CX7(4WD) 패션 [무],오토,2013.10,경유,"76,867",다크그레이,"1,290",옵션
,,,,[ 2014 ],,,,,
2022-02-22,91?일,?그랜저IG 2.4 GDI 프리미엄 [무],오토,2019.04,휘발유,"15,087",다크그레이,"2,820",옵션
,,,,[ 2019 ],,,,,
2022-02-22,69?일,?그랜저IG 2.4 GDI 임원전용 [무],오토,2018.12,휘발유,"64,543",다크그레이,"2,490",옵션
,,,,[ 2019 ],,,,,
2022-02-22,57?일,?그랜저IG 3.0 GDI 프리미엄 [무],오토,2019.01,휘발유,"85,644",검정색,"2,320",옵션
,,,,[ 2019 ],,,,,
2022-02-22,53?일,?더 SUV 스포티지 디젤 1.7 2WD 트렌디 [무],오토,2018.04,경유,"144,633",다크그레이,"1,370",옵션
,,,,[ 2018 ],,,,,
2022-02-22,43?일,?봉고3트럭 1톤 초장축 킹캡 CRDi [무],수동,2011.06,휘발유,"97,524",청색,680,옵션
,,,,[ 2011 ],,,,,
2022-02-22,62?일,?QM6 4WD RE 시그니처 [무],오토,2016.11,경유,"125,167",흰색,1,옵션
,,,,[ 2017 ],,,,,
2022-02-22,50?일,?베라쿠르즈 2WD 300VX [무],오토,2014.02,경유,"172,204",검정색,"1,340",옵션
,,,,[ 2014 ],,,,,
2022-02-22,15?일,?올 뉴 카니발 9인승 럭셔리 [무],오토,2016.12,경유,"79,988",다크그레이,"1,690",옵션
,,,,[ 2017 ],,,,,
2022-02-22,84?일,?올 뉴 카니발 7인승 리무진 프레지던트 [무],오토,2015.09,경유,"349,715",쥐색,"1,150",옵션
,,,,[ 2016 ],,,,,
2022-02-22,12?일,?봉고3트럭 내장탑 1톤,오토,2020.02,경유,"35,754",흰색,10,옵션
,,,,[ 2020 ],,,,,
2022-02-22,12?일,?봉고3트럭 워크스루밴 1톤 초장축 킹캡 CRDi 럭셔리 [무],오토,2016.05,경유,"82,072",흰색,"1,550",옵션
,,,,[ 2016 ],,,,,
2022-02-22,27?일,?더뉴그랜드스타렉스 웨건 11인승 4WD 모던 [무],오토,2019.01,경유,"39,982",은색,"2,680",옵션
,,,,[ 2019 ],,,,,
2022-02-22,1741?일,?그랜저TG뉴럭셔리 Q270 럭셔리 스마트팩,오토,2009.07,휘발유,"244,103",검정색,360,옵션
,,,,[ 2010 ],,,,,
2022-02-22,54?일,?뉴쏘렌토R 2WD 2.0 TLX 스페셜,오토,2012.10,경유,"124,527",검정색,"1,150",옵션
,,,,[ 2013 ],,,,,
2022-02-22,11?일,?포터2 카고(CRDI) 초장축 슈퍼캡 [무],수동,2015.07,경유,"126,196",흰색,849,옵션
,,,,[ 2016 ],,,,,
2022-02-22,11?일,?그랜드스타렉스 11인 4WD 왜건 CVX 럭셔리 [무],오토,2014.02,경유,"92,220",흰색,"1,300",옵션
,,,,[ 2014 ],,,,,
2022-02-22,6?일,?그랜드스타렉스 12인 [무],오토,2010.09,경유,"109,151",은색,850,옵션
,,,,[ 2010 ],,,,,
2022-02-22,13?일,?맥스크루즈 R2.2 4WD 익스클루시브 스페셜 [무],오토,2015.07,경유,"83,647",흰색,"1,820",옵션
,,,,[ 2016 ],,,,,
2022-02-22,13?일,?E-클래스(W213) E220D 아방가르드 [무],오토,2017.02,경유,"81,000",쥐색,"3,769",옵션
,,,,[ 2017 ],,,,,
2022-02-22,15?일,?더뉴그랜드스타렉스 어린이보호차 LPI 12인승 [무],오토,2018.07,LPG,"36,096",노란색,"2,390",옵션
,,,,[ 2019 ],,,,,
2022-02-22,43?일,?G4렉스턴 디젤 2.2 4WD 프라임 [무],오토,2017.11,경유,"31,000",연금색,"2,490",옵션
,,,,[ 2018 ],,,,,
2022-02-22,35?일,?제네시스 BH380 ROYAL VIP 팩 [무],오토,2008.03,휘발유,"141,275",검정색,769,옵션
,,,,[ 2008 ],,,,,
2022-02-22,171?일,?포터2 더블캡(CRDI) [무],수동,2017.10,경유,"48,294",파란색,"9,999",옵션
,,,,[ 2018 ],,,,,
2022-02-22,27?일,?더뉴그랜드스타렉스 웨건 11인승 4WD 모던 [무],오토,2019.01,경유,"39,982",은색,"2,680",옵션
,,,,[ 2019 ],,,,,
2022-02-22,11?일,?그랜드스타렉스 11인 4WD 왜건 CVX 럭셔리 [무],오토,2014.02,경유,"92,220",흰색,"1,300",옵션
,,,,[ 2014 ],,,,,
2022-02-22,11?일,?포터2 카고(CRDI) 초장축 슈퍼캡 [무],수동,2015.07,경유,"126,196",흰색,849,옵션
,,,,[ 2016 ],,,,,
2022-02-22,74?일,?LF 소나타 LPI 프리미엄 스페셜 [무],오토,2014.09,LPG,"91,000",검정색,"1,290",옵션
,,,,[ 2015 ],,,,,
2022-02-22,88?일,?모하비 2WD KV300 고급형 [무],오토,2011.06,경유,"223,165",검정색,890,옵션
,,,,[ 2011 ],,,,,
2022-02-22,35?일,?제네시스 BH380 ROYAL VIP 팩 [무],오토,2008.03,휘발유,"141,275",검정색,769,옵션
,,,,[ 2008 ],,,,,
2022-02-22,43?일,?G4렉스턴 디젤 2.2 4WD 프라임 [무],오토,2017.11,경유,"31,000",연금색,"2,490",옵션
,,,,[ 2018 ],,,,,
2022-02-22,171?일,?포터2 더블캡(CRDI) [무],수동,2017.10,경유,"48,294",파란색,"9,999",옵션
,,,,[ 2018 ],,,,,
2022-02-22,15?일,?더뉴그랜드스타렉스 어린이보호차 LPI 12인승 [무],오토,2018.07,LPG,"36,096",노란색,"2,390",옵션
,,,,[ 2019 ],,,,,
2022-02-22,13?일,?E-클래스(W213) E220D 아방가르드 [무],오토,2017.02,경유,"81,000",쥐색,"3,769",옵션
,,,,[ 2017 ],,,,,
2022-02-22,13?일,?맥스크루즈 R2.2 4WD 익스클루시브 스페셜 [무],오토,2015.07,경유,"83,647",흰색,"1,820",옵션
,,,,[ 2016 ],,,,,
2022-02-22,92?일,?더 넥스트 스파크 1.0 가솔린 LTZ C-TECH [무],오토,2015.11,휘발유,"65,000",흰색,800,옵션
,,,,[ 2016 ],,,,,
2022-02-22,6?일,?뉴 MKX 3.7 AWD,오토,2012.12,휘발유,"148,247",은회색,930,옵션
,,,,[ 2013 ],,,,,
2022-02-22,7?일,?아반떼MD M16GDI PREMIER,오토,2011.09,휘발유,"75,105",흰색,580,옵션
,,,,[ 2012 ],,,,,
2022-02-22,6?일,?레이 프레스티지 [무],오토,2012.08,휘발유,"60,310",검정색,820,옵션
,,,,[ 2013 ],,,,,
2022-02-22,48?일,?마스터 버스 2.3 13인승 [무],수동,2020.05,경유,"9,000",검정색,"2,690",옵션
,,,,[ 2020 ],,,,,
2022-02-22,98?일,?엑센트신형 1.4VVT 모던 [무],오토,2014.05,휘발유,"95,000",은색,590,옵션
,,,,[ 2014 ],,,,,
2022-02-22,81?일,?쿠퍼 기본형 [무],오토,2018.11,휘발유,"18,387",베이지색,"2,340",옵션
,,,,[ 2019 ],,,,,
2022-02-22,11?일,?티볼리 1.6 LX [무],오토,2017.07,휘발유,"52,000",다크블루,"1,490",옵션
,,,,[ 2017 ],,,,,
2022-02-22,19?일,?포터2 카고(CRDI) 초장축 슈퍼캡 스마트 [무],오토,2017.09,경유,"102,576",청색,"1,360",옵션
,,,,[ 2018 ],,,,,
2022-02-22,13?일,?올 뉴 카니발 9인승 럭셔리 [무],오토,2015.08,경유,"205,092",흰색,"1,160",옵션
,,,,[ 2016 ],,,,,
2022-02-22,56?일,?더뉴카렌스 1.7 VGT 프레스트지 [무],오토,2017.11,경유,"115,879",흰색,"1,120",옵션
,,,,[ 2018 ],,,,,
2022-02-22,36?일,?그랜저HG HG300 EXCLUSIVE [무],오토,2013.02,휘발유,"121,018",검정색,"1,090",옵션
,,,,[ 2013 ],,,,,
2022-02-22,11?일,?뉴스포티지 2WD TLX 고급형 [무],오토,2004.08,경유,"175,949",흰색,300,옵션
,,,,[ 2004 ],,,,,
2022-02-22,76?일,?알티마 2.5 테크 [무],오토,2018.01,휘발유,"20,000",쥐색,"1,619",옵션
,,,,[ 2018 ],,,,,
2022-02-22,118?일,?뉴5-SERIES 520D 세단 [무],오토,2015.03,경유,"216,418",은색,"1,470",옵션
,,,,[ 2015 ],,,,,
2022-02-22,14?일,?투싼iX 2WD VGT LX20 프리미어 [무],오토,2009.12,경유,"108,000",다크그레이,690,옵션
,,,,[ 2010 ],,,,,
2022-02-22,13?일,?포터2 카고(CRDI) 초장축 슈퍼캡 모던 [무],오토,2020.12,경유,"71,331",흰색,10,옵션
,,,,[ 2021 ],,,,,
2022-02-22,8?일,?포터2 카고(CRDI) 초장축 슈퍼캡 스마트 [무],오토,2020.06,경유,"19,314",흰색,10,옵션
,,,,[ 2020 ],,,,,
2022-02-22,259?일,?그랜드카니발 GX 고급형 [무],오토,2009.10,경유,"206,800",검정색,280,옵션
,,,,[ 2010 ],,,,,
2022-02-22,11?일,?올 뉴 카니발 7인승 리무진 프레지던트 [무],오토,2015.09,경유,"63,916",검정색,"2,550",옵션
,,,,[ 2016 ],,,,,
2022-02-22,6?일,?더 뉴 봉고3트럭 1톤 킹캡 장축 4WD GLS [무],수동,2021.06,경유,"2,000",흰색,"9,999",옵션
,,,,[ 2022 ],,,,,
2022-02-22,7?일,?엑센트신형 1.4VVT 스타일 [무],오토,2014.09,휘발유,"83,408",은색,490,옵션
,,,,[ 2015 ],,,,,
2022-02-22,53?일,?더뉴트랙스 1.6 디젤 LT [무],오토,2016.12,경유,"190,134",갈색,850,옵션
,,,,[ 2016 ],,,,,
2022-02-22,48?일,?EQ900 3.8 GDI 럭셔리 [무],오토,2016.03,휘발유,"82,700",다크그레이,"3,250",옵션
,,,,[ 2016 ],,,,,
2022-02-22,40?일,?더K9 3.3 GDI AWD [무],오토,2019.01,휘발유,"95,645",검정색,"3,760",옵션
,,,,[ 2019 ],,,,,
2022-02-22,61?일,?EQ900 3.3 T-GDI AWD 프리미엄 럭셔리 [무],오토,2017.12,휘발유,"76,967",검정색,"4,290",옵션
,,,,[ 2018 ],,,,,
2022-02-22,29?일,?그랜저IG 3.0 GDI 익스클루시브,오토,2017.03,휘발유,"97,121",쥐색,"9,999",옵션
,,,,[ 2017 ],,,,,
2022-02-22,111?일,?팰리세이드 디젤 2.2 2WD 프레스티지 [무],오토,2020.12,경유,"10,846",검정색,"3,940",옵션
,,,,[ 2020 ],,,,,
2022-02-22,32?일,?스토닉 디젤 1.6 트렌디 [무],오토,2017.11,경유,"53,968",쥐색,"1,400",옵션
,,,,[ 2017 ],,,,,
2022-02-22,83?일,?더뉴그랜드스타렉스 리무진 9인승 익스클루시브,오토,2019.12,경유,"54,977",흰색,"3,280",옵션
,,,,[ 2020 ],,,,,
2022-02-22,71?일,?포르테 1.6 CVVT SI [무],오토,2009.06,휘발유,"78,567",검정색,390,옵션
,,,,[ 2010 ],,,,,
2022-02-22,68?일,?더뉴트랙스 1.4 LT 코어 [무],오토,2018.09,휘발유,"37,132",쥐색,"1,380",옵션
,,,,[ 2019 ],,,,,
2022-02-22,112?일,?SM6 1.6 TCe [무],오토,2016.08,휘발유,"152,991",다크그레이,"1,150",옵션
,,,,[ 2016 ],,,,,
2022-02-22,84?일,?스팅어 2.0 터보 AWD 프라임 [무],오토,2017.06,휘발유,"109,086",다크그레이,"1,970",옵션
,,,,[ 2018 ],,,,,
2022-02-22,105?일,?그랜저HG HG240 MODERN,오토,2016.07,휘발유,"121,043",검정색,"1,150",옵션
,,,,[ 2016 ],,,,,
2022-02-22,36?일,?E-클래스(W213) E220D 아방가르드 [무],오토,2018.12,경유,"19,508",흰색,"4,890",옵션
,,,,[ 2019 ],,,,,
2022-02-22,18?일,?G80 3.3 GDI 프리미엄 럭셔리 [무],오토,2018.01,휘발유,"68,200",검정색,"9,999",옵션
,,,,[ 2018 ],,,,,
2022-02-22,57?일,?니로 1.6 하이브리드 노블레스 [무],오토,2017.10,휘발유 하이브리드,"31,000",다크블루,"2,369",옵션
,,,,[ 2018 ],,,,,
2022-02-22,14?일,?올뉴모닝 디럭스 스페셜,오토,2013.05,휘발유,"112,000",진주색,430,옵션
,,,,[ 2013 ],,,,,
2022-02-22,29?일,?트랙스 1.4 LT 디럭스,오토,2014.01,휘발유,"110,000",흑장미색,849,옵션
,,,,[ 2014 ],,,,,
2022-02-22,715?일,?에쿠스 JS300 [무],오토,2004.09,휘발유,"195,564",검정색,190,옵션
,,,,[ 2004 ],,,,,
2022-02-22,57?일,?Q7 4.2 FSI 콰트로 [무],오토,2008.01,휘발유,"156,000",은색,"1,070",옵션
,,,,[ 2007 ],,,,,
2022-02-22,133?일,?올 뉴 카니발 9인승 럭셔리 [무],오토,2015.09,경유,"99,767",다크그레이,"1,699",옵션
,,,,[ 2016 ],,,,,
2022-02-22,68?일,?더뉴K7 2.4 GDI 프레스티지 스페셜,오토,2013.02,휘발유,"283,780",검정색,530,옵션
,,,,[ 2013 ],,,,,
2022-02-21,91?일,?카니발R 그랜드 GLX 최고급형 [무],오토,2013.09,경유,"95,236",흰색,990,옵션
,,,,[ 2014 ],,,,,
2022-02-21,25?일,?뉴A4 2.0 TDI 콰트로 [무],오토,2013.01,경유,"134,725",흰색,"1,570",옵션
,,,,[ 2013 ],,,,,
2022-02-21,31?일,?뉴모닝 SLX [무],오토,2008.11,휘발유,"63,098",은색,270,옵션
,,,,[ 2009 ],,,,,
2022-02-21,7?일,?올뉴모닝 스마트 [무],오토,2011.09,휘발유,"61,247",쥐색,400,옵션
,,,,[ 2012 ],,,,,
2022-02-21,139?일,?그랜저TG 2.7 LPI [무],오토,2006.12,LPG,"225,269",검정색,300,옵션
,,,,[ 2007 ],,,,,
2022-02-21,82?일,?제네시스DH G330 프리미엄 [무],오토,2015.11,휘발유,"96,000",다크그레이,185,옵션
,,,,[ 2016 ],,,,,
2022-02-21,97?일,?그랜저IG 3.3 GDI 셀러브리티 [무],오토,2017.06,휘발유,"94,000",다크그레이,"2,100",옵션
,,,,[ 2018 ],,,,,
2022-02-21,75?일,?올뉴쏘울 1.6 프레스티지 레드존,오토,2014.10,휘발유,"45,000",흰색투톤,"1,290",옵션
,,,,[ 2014 ],,,,,
2022-02-21,24?일,?레인지로버 이보크 2.2 SD4 다이나믹 [무],오토,2015.02,경유,"150,179",흰색,"1,850",옵션
,,,,[ 2015 ],,,,,
2022-02-21,97?일,?K5 하이브리드 프레스티지 [무],오토,2012.03,휘발유 하이브리드,"317,885",검정색,390,옵션
,,,,[ 2013 ],,,,,
2022-02-21,45?일,?더뉴스포티지R 디젤 2WD 프레스티지 [무],오토,2013.08,경유,"150,522",흰색,70,옵션
,,,,[ 2014 ],,,,,
2022-02-21,319?일,?컨티넨탈 10세대 3.0 AWD [무],오토,2020.02,휘발유,"13,451",흰색,"4,750",옵션
,,,,[ 2019 ],,,,,
2022-02-21,168?일,?프라이드신형 5DR 1.4 DOHC LX [무],오토,2009.11,휘발유,"199,069",검정색,250,옵션
,,,,[ 2010 ],,,,,
2022-02-21,28?일,?봉고3트럭 1톤 초장축 킹캡 CRDi [무],수동,2008.09,경유,"198,459",흰색,350,옵션
,,,,[ 2009 ],,,,,
2022-02-21,45?일,?포터2 내장탑 초장축 일반캡(CRDI) 슈퍼 [무],수동,2014.04,경유,"116,038",흰색,"1,030",옵션
,,,,[ 2014 ],,,,,
2022-02-21,63?일,?제네시스 BH380 ROYAL [무],오토,2008.08,휘발유,"238,756",검정색,440,옵션
,,,,[ 2009 ],,,,,
2022-02-21,24?일,?더프레스티지K7 3.0 LPI 럭셔리 [무],오토,2012.01,LPG,"194,495",검정색,780,옵션
,,,,[ 2012 ],,,,,
2022-02-21,12?일,?캡티바 2.0 2WD LT Premium [무],오토,2015.03,경유,"55,216",검정색,"1,100",옵션
,,,,[ 2015 ],,,,,
2022-02-21,91?일,?올뉴쏘렌토 2WD 2.0 프레스티지 [무],오토,2017.04,경유,"37,000",다크그레이,"2,300",옵션
,,,,[ 2017 ],,,,,
2022-02-21,96?일,?베라쿠르즈 4WD 300VXL 프리미엄 [무],오토,2008.01,경유,"268,385",검정색,740,옵션
,,,,[ 2008 ],,,,,
2022-02-21,101?일,?올뉴쏘렌토 2WD 2.2 노블레스 스페셜 [무],오토,2015.10,경유,"60,945",흰색,"2,360",옵션
,,,,[ 2016 ],,,,,
2022-02-21,94?일,?올뉴말리부 1.5 터보 LT 디럭스,오토,2017.09,휘발유,"39,003",흰색,"1,330",옵션
,,,,[ 2017 ],,,,,
2022-02-21,24?일,?아반떼AD 1.6 GDI 밸류 플러스 [무],오토,2017.01,휘발유,"61,100",검정색,"1,340",옵션
,,,,[ 2017 ],,,,,
2022-02-21,31?일,?EX EX35 [무],오토,2008.01,휘발유,"297,727",검정색,"9,999",옵션
,,,,[ 2008 ],,,,,
2022-02-21,35?일,?카니발R 뉴 GX [무],오토,2013.06,경유,"100,000",은색,22,옵션
,,,,[ 2013 ],,,,,
2022-02-21,42?일,?그랜드스타렉스밴 5인 스마트 [무],오토,2017.09,경유,"54,000",흰색,72,옵션
,,,,[ 2018 ],,,,,
2022-02-21,42?일,?쿠퍼S 컨트리맨 기본형 [무],오토,2011.05,휘발유,"146,512",흰색,890,옵션
,,,,[ 2011 ],,,,,
2022-02-21,39?일,?YF소나타 TOP 최고급형 [무],오토,2010.02,휘발유,"110,000",은색,599,옵션
,,,,[ 2010 ],,,,,
2022-02-21,76?일,?올뉴쏘렌토 4WD 2.0 노블레스 스페셜,오토,2016.03,경유,"110,000",흰색,"1,979",옵션
,,,,[ 2016 ],,,,,
2022-02-21,88?일,?아반떼신형(HD) 1.6 S16 엘레강스 스페셜,오토,2009.05,휘발유,"14,000",은색,479,옵션
,,,,[ 2009 ],,,,,
2022-02-21,28?일,?말리부 LTZ 디럭스 블랙휠 [무],오토,2013.02,휘발유,"60,000",흰색,999,옵션
,,,,[ 2013 ],,,,,
2022-02-21,75?일,?NF소나타트랜스폼 N20 PREMIER BLACK 고급형 [무],오토,2008.05,휘발유,"54,556",은색,390,옵션
,,,,[ 2008 ],,,,,
2022-02-21,49?일,?K7 VG270 프레스티지,오토,2010.02,휘발유,"142,409",검정색,590,옵션
,,,,[ 2010 ],,,,,
2022-02-21,14?일,?G80 3.8 GDI 프레스티지 [무],오토,2019.04,휘발유,"133,412",검정색,"2,890",옵션
,,,,[ 2019 ],,,,,
2022-02-21,207?일,?싼타페 더 프라임 E-VGT R2.2 2WD 익스클루시브 스페셜 [무],오토,2015.10,경유,"55,800",흰색,"9,999",옵션
,,,,[ 2016 ],,,,,
2022-02-21,122?일,?더뉴스파크 LT [무],오토,2018.10,휘발유,"58,300",흰색,"9,999",옵션
,,,,[ 2019 ],,,,,
2022-02-21,122?일,?올뉴K7 2.4 GDI 프레스티지 [무],오토,2016.10,휘발유,"73,700",검정색,"9,999",옵션
,,,,[ 2016 ],,,,,
2022-02-21,13?일,?봉고3트럭 1톤 초장축 킹캡 CRDi [무],수동,2006.03,경유,"190,290",청색,320,옵션
,,,,[ 2006 ],,,,,
2022-02-21,89?일,?뉴모닝 LX 기본형 [무],오토,2008.10,휘발유,"103,895",은색,190,옵션
,,,,[ 2009 ],,,,,
2022-02-21,7?일,?레이 프레스티지 패밀리 [무],오토,2014.05,휘발유,"59,000",흰색,"5,000",옵션
,,,,[ 2014 ],,,,,
2022-02-21,25?일,?봉고3트럭 하이내장탑 [무],오토,2018.07,경유,"48,484",흰색,"2,080",옵션
,,,,[ 2019 ],,,,,
2022-02-21,32?일,?아반떼MD M16GDI PREMIER,오토,2011.02,휘발유,"76,469",다크그레이,490,옵션
,,,,[ 2011 ],,,,,
2022-02-21,117?일,?아반떼AD 1.6 GDI 프리미엄 [무],오토,2018.04,휘발유,"42,414",빨간색,"1,500",옵션
,,,,[ 2018 ],,,,,
2022-02-21,27?일,?YF소나타 PRIME [무],오토,2010.03,휘발유,"101,493",은색,400,옵션
,,,,[ 2010 ],,,,,
2022-02-21,53?일,?YF소나타 PREMIER [무],오토,2009.10,휘발유,"126,667",은색,400,옵션
,,,,[ 2010 ],,,,,
2022-02-21,101?일,?올뉴쏘렌토 2WD 2.2 노블레스 스페셜 [무],오토,2015.10,경유,"60,945",흰색,"2,360",옵션
,,,,[ 2016 ],,,,,
2022-02-21,28?일,?봉고3트럭 1톤 초장축 킹캡 CRDi [무],수동,2008.09,경유,"198,459",흰색,350,옵션
,,,,[ 2009 ],,,,,
2022-02-21,319?일,?컨티넨탈 10세대 3.0 AWD [무],오토,2020.02,휘발유,"13,451",흰색,"4,750",옵션
,,,,[ 2019 ],,,,,
2022-02-21,168?일,?프라이드신형 5DR 1.4 DOHC LX [무],오토,2009.11,휘발유,"199,069",검정색,250,옵션
,,,,[ 2010 ],,,,,
2022-02-21,45?일,?더뉴스포티지R 디젤 2WD 프레스티지 [무],오토,2013.08,경유,"150,522",흰색,70,옵션
,,,,[ 2014 ],,,,,
2022-02-21,49?일,?쿠퍼D 컨트리맨 기본형 [무],오토,2013.05,경유,"136,304",은색,980,옵션
,,,,[ 2013 ],,,,,
2022-02-21,16?일,?뉴오피러스 GH330 고급형 [무],오토,2007.02,휘발유,"103,340",흰색,500,옵션
,,,,[ 2007 ],,,,,
2022-02-21,10?일,?싼타페TM 디젤 2.2 4WD 인스퍼레이션 [무],오토,2018.12,경유,"93,160",흰색,"3,030",옵션
,,,,[ 2019 ],,,,,
2022-02-21,25?일,?레이 밴 고급형 [무],오토,2014.03,휘발유,"72,568",검정색,820,옵션
,,,,[ 2014 ],,,,,
2022-02-21,18?일,?E-클래스(W213) E220D 4MATIC 익스클루시브 [무],오토,2019.08,경유,"56,612",검정색,"4,780",옵션
,,,,[ 2019 ],,,,,
2022-02-21,80?일,?아이오닉 일렉트릭 I [무],오토,2018.02,전기,"44,969",흰색,"2,070",옵션
,,,,[ 2018 ],,,,,
2022-02-21,6?일,?그랜드스타렉스밴 3인 CVX 럭셔리 [무],오토,2015.07,경유,"212,731",은색,"1,470",옵션
,,,,[ 2016 ],,,,,
2022-02-21,68?일,?NF소나타트랜스폼 N20 ELEGANCE SPECIAL [무],오토,2008.01,휘발유,"47,186",검정색,390,옵션
,,,,[ 2008 ],,,,,
2022-02-21,38?일,?제네시스 BH380 ROYAL VIP 팩 [무],오토,2008.03,휘발유,"140,000",쥐색,599,옵션
,,,,[ 2008 ],,,,,
2022-02-21,17?일,?더럭셔리그랜저 Q270 PREMIER 스마트팩 [무],오토,2011.01,휘발유,"120,000",은색,499,옵션
,,,,[ 2011 ],,,,,
2022-02-21,49?일,?카니발R 그랜드 GLX 프리미엄 [무],오토,2013.02,경유,"210,260",검정색,569,옵션
,,,,[ 2013 ],,,,,
2022-02-21,140?일,?그랜저HG HG300 PRIME [무],오토,2011.02,휘발유,"207,326",검정색,540,옵션
,,,,[ 2011 ],,,,,
2022-02-21,124?일,?그랜저HG LPG HG300 프라임 [무],오토,2011.06,LPG,"233,717",검정색,550,옵션
,,,,[ 2011 ],,,,,
2022-02-21,39?일,?렉스턴 스포츠 2.2 디젤 2WD 프레스티지 [무],오토,2018.08,경유,"28,817",흰색,"2,230",옵션
,,,,[ 2019 ],,,,,
2022-02-21,109?일,?올뉴투싼 디젤 1.7 2WD [무],오토,2016.09,경유,"150,000",흰색,"1,290",옵션
,,,,[ 2017 ],,,,,
2022-02-21,24?일,?봉고3트럭 냉동탑 1톤 [무],오토,2013.04,경유,"74,000",흰색,"1,550",옵션
,,,,[ 2013 ],,,,,
2022-02-21,7?일,?포터2 카고(CRDI) 초장축 일반캡 슈퍼 [무],수동,2012.07,경유,"120,810",청색,830,옵션
,,,,[ 2012 ],,,,,
2022-02-21,42?일,?투싼iX 2WD VGT LX20 프리미어 [무],오토,2010.11,경유,"91,355",쥐색,840,옵션
,,,,[ 2011 ],,,,,
2022-02-21,663?일,?그랜드스타렉스 12인 CVX 럭셔리 [무],오토,2010.03,경유,"113,000",흰색,670,옵션
,,,,[ 2010 ],,,,,
2022-02-21,11?일,?올 뉴 카니발 9인승 노블레스 [무],오토,2016.09,경유,"151,944",검정색,"9,999",옵션
,,,,[ 2016 ],,,,,
2022-02-21,40?일,?싼타페 더 프라임 E-VGT R2.0 4WD 프리미엄,오토,2015.11,경유,"76,151",검정색,"1,650",옵션
,,,,[ 2015 ],,,,,
2022-02-21,42?일,?뉴 투싼iX 디젤(E-VGT)2WD 스마트 [무],오토,2013.08,경유,"148,403",검정색,870,옵션
,,,,[ 2014 ],,,,,
2022-02-21,47?일,?올뉴모닝(JA) 럭셔리 [무],오토,2018.08,휘발유,"44,152",베이지색,900,옵션
,,,,[ 2018 ],,,,,
2022-02-21,67?일,?뉴SM3(신형) LE [무],오토,2010.01,휘발유,"77,500",다크블루,310,옵션
,,,,[ 2010 ],,,,,
2022-02-21,48?일,?더뉴QM6 2.0 LPE LE 2WD [무],오토,2021.07,LPG,"11,250",쥐색,"2,470",옵션
,,,,[ 2021 ],,,,,
2022-02-21,6?일,?올뉴모닝 디럭스 스페셜,오토,2011.09,휘발유,"88,288",진주색,469,옵션
,,,,[ 2012 ],,,,,
2022-02-21,40?일,?G90 3.8 GDI AWD 프리미엄 럭셔리 [무],오토,2018.12,휘발유,"101,479",쥐색,"5,500",옵션
,,,,[ 2019 ],,,,,
2022-02-21,150?일,?코란도스포츠 CX7(4WD),수동,2013.04,경유,"184,547",은색,650,옵션
,,,,[ 2013 ],,,,,
